detection_count,mean_frp,max_frp,mean_brightness,max_brightness,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,land_cover_code,is_cropland,is_tree_cover,is_built_up,cropland_percentage,tree_cover_percentage,built_up_percentage,grassland_percentage,shrubland_percentage,bare_sparse_percentage,nearest_industrial_distance_km,nearby_industrial_facility_count,nearby_industrial_capacity_mw,cluster_id,centroid_lat,centroid_lon,fire_class
0.41647268058133585,0.19289823493122532,0.2567197800615145,0.35288377919364317,1.6270721943742963,-0.17720596716331258,-0.2639086929775742,0.8366392598384509,0.4544618000171114,-1.0831105696378498,3.827656578768318,-1.265920645210357,3.379462465586755,1.093603812375615,-0.50866615647324,-0.835531691527718,2.23606797749979,-0.6585244897793999,-1.0339195051246441,2.0958782498768302,-0.2836594109395029,0.39106450786635716,0.7359143103505916,-1.248325899533973,0.37038374090052295,-0.26279443528266555,22.0,52.86513,49.91567805555556,INDUSTRIAL
-0.21752212276390634,-0.3902835135990578,-0.34568450886656055,0.2879222165489514,0.019155577043275352,-0.2653194314986614,-0.3222668806138928,0.22738096418712705,0.4544618000171114,-0.6166993195545651,0.01037471663983462,-0.734654018212563,-0.8695350894699566,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6506741701362911,1.4511991688389667,-0.52801451844319,-0.5701807146251285,-0.3701975498601947,-0.4660110545027145,1.0141365658745551,-0.5068409086007155,-0.31640230930521096,125.0,30.02471,78.46425666666666,WILDFIRE
-0.23673408650164096,-0.5494321776839574,-0.3998273027230978,-0.9258034680655973,-1.4343405726730158,-0.2653194314986614,-0.3222668806138928,-0.5479105663874224,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.636530143207539,-0.2932340329895043,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,2.0693902196587177,-0.8973321311531122,-0.5301512616344631,-0.918637505500649,-0.3641529390943949,-0.4660110545027145,2.116386783274466,-0.5068409086007155,-0.31640230930521096,297.0,23.18203,76.710655,AGRICULTURAL
-0.1598862315507025,-0.2744647084002867,-0.19902587308040612,-0.40501292522757554,0.740504334851952,-0.2653194314986614,-0.3222668806138928,0.40066874159095134,0.4544618000171114,-0.6166993195545651,0.7738310890655312,-0.914462542354718,-0.24050655598786708,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6056418820017303,0.850384722010625,-0.5219758963808965,0.7831948835742193,-0.37208649072450706,-0.4660110545027145,1.0585695245184044,-0.5068409086007155,-0.31640230930521096,133.0,29.926279999999995,78.973595,WILDFIRE
-0.19831015902617175,0.2820105862253385,-0.05657250283650704,0.5964010873628215,0.27778286371270244,-0.2653194314986614,-0.3222668806138928,-0.20977997487107164,0.4544618000171114,-0.6166993195545651,0.26486017411506685,-0.11667290922713888,-0.25350743798269276,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,1.9615553743792855,-0.852609410331414,-0.48843831846569674,-0.8552527693176247,-0.3717087025516446,-0.4660110545027145,0.7048904338560478,-0.5068409086007155,-0.31640230930521096,478.0,23.3984325,79.98707999999999,AGRICULTURAL
-0.17909819528843712,-0.37349659971613,-0.10020213283740602,-0.8795156981288038,0.22216989810320248,-0.17720596716331258,-0.2639086929775742,0.486703853805402,0.4544618000171114,0.08291755557036135,-0.11686801209778148,-0.9940126939823091,-0.5337924538020403,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6334034669214517,1.2519738320791498,-0.5274571071759014,-0.1236209149839223,-0.37208649072450706,-0.4660110545027145,1.1069613432542025,-0.5068409086007155,-0.31640230930521096,108.0,29.952022,78.959668,WILDFIRE
-0.23673408650164096,0.031841966995992683,-0.17852520356191143,0.5173420863688457,-0.17413997332761538,-0.2653194314986614,-0.3222668806138928,-0.5287335073599698,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.583835683640636,-0.32481970253000036,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.5308497457655659,0.28945457299110744,-0.5269925977864942,1.9911678080672823,-0.37208649072450706,-0.4660110545027145,0.44401827767908836,-0.5068409086007155,-0.31640230930521096,86.0,29.56645,79.77673,WILDFIRE
-0.1598862315507025,-0.11504352947962514,-0.12806201705484754,-0.12618117978644952,0.24808661994063794,-0.17720596716331258,-0.2639086929775742,0.7033472196382976,0.4544618000171114,0.08291755557036135,0.01037471663983462,-1.1709869945507965,-0.5170715921843653,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,1.4946754552409391,-0.6289958062229223,-0.2857264209283951,-0.7813569964811341,-0.28859530452189774,-0.41523790641191705,-0.31284860725093583,-0.5068409086007155,-0.31640230930521096,253.0,30.352251666666664,76.31813666666667,AGRICULTURAL
-0.21752212276390634,-0.579408809617757,-0.39299374621693295,-1.2492652947130047,-1.649773322946716,-0.2653194314986614,-0.3222668806138928,-0.09312379018847997,0.4544618000171114,-0.6166993195545651,0.01037471663983462,-0.31092274765392847,-0.6155456568836452,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.42958062236946165,1.1565130537170456,-0.5151011574176699,-0.3887857032872777,-0.37208649072450706,-0.43903781957947835,1.4523628339764545,-0.5068409086007155,-0.31640230930521096,77.0,29.865663333333337,79.93222999999999,WILDFIRE
-0.23673408650164096,-0.34259341734074017,-0.2731436782626562,0.15424449712633506,0.45002107759067284,-0.2653194314986614,-0.3222668806138928,-0.3855298148473387,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.23268835403396163,-0.5353014800099003,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6563834935130975,1.5306408439827728,-0.5170520968531802,-0.7813569964811341,-0.34261901324123323,-0.4660110545027145,-0.4752188021917652,-0.5068409086007155,-0.31640230930521096,53.0,29.31185,79.55986,WILDFIRE
0.08986929703984745,-0.1427252996385884,-0.07970146331891134,-0.4722880188153362,0.35607296092996116,0.08713442584273381,-0.08883413006861834,1.7480542801996024,0.4544618000171114,2.181768180945141,0.21396308262002034,-1.7288732055865759,1.1870266568825312,1.6329152814923567,-0.50866615647324,-0.835531691527718,-0.4472135954999579,-0.635544463187754,-0.5086236877539947,0.5088633405915592,0.24346907723183414,-0.37208649072450706,1.7916090420502064,-0.8006271933270187,-0.5068409086007155,-0.31640230930521096,2.0,23.7422,86.4258805263158,INDUSTRIAL
9.369247782365665,-0.36564426386687193,0.2714382094594082,-0.9062978110603053,0.4689186872638056,6.1669634649818015,4.813253631382145,-0.2787272714824319,-0.3046467643439591,2.181768180945141,0.6823306998609534,0.011323019580455701,2.4147065546684523,1.6329152814923567,-0.50866615647324,-0.835531691527718,-0.4472135954999579,-0.6584531232371899,-0.9415971633114307,2.8201691604038994,-0.925007830745174,-0.37208649072450706,0.10260853759227138,-1.2347579284173034,2.124833039903,0.04143024979527951,0.0,22.79118565737052,86.20249802788844,INDUSTRIAL
-0.17909819528843712,-0.37218852850447326,-0.052892895487033666,-0.7428201351198558,0.8771070562034474,-0.08909250282796378,-0.14719231770493696,0.6004499563107351,-0.6715492371184767,1.4821513058202145,-0.43497483394182174,-1.0907632717138112,-0.5917858709695407,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.19399966653398584,1.1297709589567022,-0.5242055414500509,-0.8195789479482843,-0.36528630361298237,-0.4602594088205539,0.2789857748444521,-0.5068409086007155,-0.31640230930521096,64.0,29.667472,78.88671400000001,WILDFIRE
-0.21752212276390634,-0.2758272825790956,-0.23056536464732108,0.6392247129012276,0.20651187865974951,-0.17720596716331258,1.836986061929896,-0.4852257794923249,-3.8125273933388018,0.08291755557036135,-0.7329906986167647,0.46960360464700274,-2.225436016212268,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,1.2741528398117905,-0.9158358299726161,-0.5289435372220045,0.8554980750995784,-0.36793082082301976,-0.4122629172659718,-1.1702041436403767,3.0020576894042383,-0.06444530139924763,6.0,22.47344333333333,82.58508333333333,INDUSTRIAL
-0.1598862315507025,-0.6003924519714166,-0.3877371642891138,-1.5996114321822936,-1.8095931076109133,-0.08909250282796378,-0.20555050534125557,-0.6688780533083659,0.4544618000171114,-0.9665077571170284,-0.2441107408353976,1.0069327067171912,1.0309255555465677,1.093603812375615,-0.50866615647324,-0.835531691527718,2.23606797749979,-0.6585244897793999,-1.0339195051246441,2.0958782498768302,-0.2836594109395029,0.39106450786635716,0.7359143103505916,-1.248325899533973,0.37038374090052295,-0.26279443528266555,11.0,52.77352166666666,50.36340333333334,INDUSTRIAL
-0.21752212276390634,-0.5903094030482294,-0.41139178296429996,-1.477516281453688,-1.748580824951946,-0.17720596716331258,-0.2639086929775742,-0.73301363743896,0.4544618000171114,-1.0831105696378498,-0.3713534695730137,1.2346148296067934,0.9252035089014368,1.093603812375615,-0.50866615647324,-0.835531691527718,2.23606797749979,-0.6585244897793999,-1.0339195051246441,2.0958782498768302,-0.2836594109395029,0.39106450786635716,0.7359143103505916,-1.248325899533973,0.37038374090052295,-0.26279443528266555,26.0,52.92298,51.41904333333334,INDUSTRIAL
-0.1598862315507025,-0.5652380381581426,-0.3830062405540765,-1.016019989361147,-0.21085532926398565,-0.08909250282796378,-0.20555050534125557,-0.6912301998564636,0.4544618000171114,-0.9665077571170284,-0.2441107408353976,1.0835275155435593,1.0676550081682123,1.093603812375615,-0.50866615647324,-0.835531691527718,2.23606797749979,-0.6585244897793999,-1.0339195051246441,2.0958782498768302,-0.2836594109395029,0.39106450786635716,0.7359143103505916,-1.248325899533973,0.37038374090052295,-0.26279443528266555,28.0,51.84566333333333,49.903,INDUSTRIAL
0.4548966080568051,-0.30403973952348984,0.3376711417499295,-0.5374546486669115,0.7820790761328434,-0.000979038492614983,-0.08883413006861834,5.194778955836462,-0.44634702969135887,2.181768180945141,1.1810078210259027,-2.4033423588394487,0.9792241248186722,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.656811692766358,1.3555422381925564,-0.5285719297104786,-0.32173803008865165,-0.37208649072450706,-0.4660110545027145,0.6662241674433784,-0.5068409086007155,-0.31640230930521096,5.0,29.77180394736842,79.07486421052631,WILDFIRE
-0.23673408650164096,-0.08016163050211296,-0.20323113862266146,0.7905419406101334,0.13740062042658413,-0.2653194314986614,-0.3222668806138928,-0.49181935496861817,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.48645980732259453,-0.3831879309144853,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,2.1911415406691153,-1.0088773968282838,-0.5312660841690404,-0.9133819871739158,-0.37208649072450706,-0.4660110545027145,0.18385821163953955,-0.5068409086007155,-0.31640230930521096,137.0,25.97755,78.70679,AGRICULTURAL
0.8007119553360281,-0.24223982907145206,-0.026084327655155944,-0.16442794495624743,0.43706271667195357,-0.000979038492614983,-0.08883413006861834,5.667526911041531,-0.44634702969135887,2.181768180945141,2.0971554679367386,-2.4479027306375043,1.5419603984990422,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6576680912728791,1.5752981807097028,-0.5314518879248034,-0.8808933284268381,-0.37208649072450706,-0.4277328608248867,0.4154588543563361,-0.5068409086007155,-0.31640230930521096,3.0,29.000146607142856,80.44371125,WILDFIRE
-0.23673408650164096,-0.1929827725075041,-0.2284627318761934,0.6426251000407541,0.004577421009714632,-0.17720596716331258,-0.2639086929775742,-0.21430413350357128,0.4544618000171114,0.08291755557036135,-0.4985961983106298,-0.10859616360027971,-0.371467450745109,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.5815913572769331,0.6562593446427561,-0.5314518879248034,0.8234871907458396,0.5652059661473199,-0.4660110545027145,1.3727554207601254,-0.5068409086007155,-0.31640230930521096,415.0,25.04556,80.730905,AGRICULTURAL
-0.19831015902617175,-0.5375777823283184,-0.3572489891077627,-1.3816678689583,-1.5650040452700977,-0.000979038492614983,-0.14719231770493696,-0.6768926218167766,0.4544618000171114,-0.8499049445962075,-0.4985961983106298,1.034073073044671,0.6141355787326064,1.093603812375615,-0.50866615647324,-0.835531691527718,2.23606797749979,-0.6585244897793999,-1.0339195051246441,2.0958782498768302,-0.2836594109395029,0.39106450786635716,0.7359143103505916,-1.248325899533973,0.37038374090052295,-0.26279443528266555,14.0,52.2214575,51.83825,INDUSTRIAL
-0.1406742678129679,1.5469855231408576,1.1356202783928773,1.2433095603579092,0.9267807730585339,-0.2653194314986614,-0.3222668806138928,0.8056603426290346,0.4544618000171114,-0.6166993195545651,1.0283165465407635,-1.2446928042364018,-0.19284778542108577,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6396837226359386,1.3017965122927966,-0.5281074203210715,-0.2432237714498801,-0.37208649072450706,-0.4493511152854216,1.4143810452051917,-0.5068409086007155,-0.31640230930521096,30.0,29.860284285714283,79.91081142857145,WILDFIRE
-0.23673408650164096,-0.10060024318424904,-0.1974488985020604,0.6878927538356923,-0.025118822762349863,-0.2653194314986614,-0.3222668806138928,-0.5914243028038315,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.7618492140470822,-0.21811633008120504,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6564548600553075,1.6019095072805087,-0.5314518879248034,-0.9176819567139702,-0.37208649072450706,-0.4660110545027145,0.22721000270960306,-0.5068409086007155,-0.31640230930521096,31.0,29.266575,80.0196,WILDFIRE
-0.23673408650164096,-0.13084938995381043,-0.2652588053709275,0.9719313420842236,0.19193372262619185,-0.2653194314986614,-0.3222668806138928,-0.42549053508145057,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.32378844569659,-0.48069502965411953,-0.5243305949746099,-0.50866615647324,-0.835531691527718,-0.4472135954999579,-0.6023590210600666,-0.5094082968912172,-0.5314518879248034,3.5993564160476326,0.8179462537923228,-0.4654160566735255,1.4130852652142263,-0.5068409086007155,-0.31640230930521096,943.0,23.59094,79.762765,AGRICULTURAL
-0.19831015902617175,0.1467069702695974,0.04593084475596643,1.3643572704051408,1.6270721943742963,-0.17720596716331258,-0.2639086929775742,0.48654647962586234,0.4544618000171114,0.08291755557036135,-0.2441107408353976,-0.9938724303605975,-0.656509685824109,-0.5243305949746099,-0.50866615647324,-0.835531691527718,-0.4472135954999579,-0.22218945070696763,-0.6673762698520699,-0.5314518879248034,1.209369642432945,5.3922054508113,-0.4644243936248771,0.9892077781944126,-0.5068409086007155,-0.31640230930521096,414.0,24.6468525,79.4319375,AGRICULTURAL
-0.23673408650164096,-0.22650209730620727,-0.17747388717634763,-0.3739843925794003,-0.192497651295799,-0.2653194314986614,-0.3222668806138928,-0.4265732471013552,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.3263257659189879,-0.4791741305174406,0.014980874142131754,-0.50866615647324,-0.835531691527718,-0.4472135954999579,-0.27849765251072117,0.625463436006762,-0.49661368371926334,0.5337966502510636,-0.37208649072450706,-0.4364594956529925,0.9036110323135359,-0.5068409086007155,-0.31640230930521096,35.0,29.42828,80.20637500000001,WILDFIRE
-0.23673408650164096,-0.5592427117713826,-0.4029812518797893,-1.110380732482994,-1.3582102022755447,-0.2653194314986614,-0.3222668806138928,-0.5332968827502155,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.5962402383722083,-0.3173842687145916,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6377568259962665,0.49070681668875016,-0.48435063583891336,1.6634145742364685,-0.37208649072450706,-0.4622427349178506,0.7461009628975911,-0.5068409086007155,-0.31640230930521096,132.0,29.909,78.73924,WILDFIRE
-0.21752212276390634,-0.5467070293263392,-0.37880097501182125,-0.8992379435380532,-1.1130812082297799,-0.2653194314986614,-0.3222668806138928,-0.06299124679428404,0.4544618000171114,-0.6166993195545651,0.01037471663983462,-0.3570763958348616,-0.6432106883027545,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.5711004755720512,1.4341993041991399,-0.49912203442206227,-0.7689348622543102,-0.3509303530442079,-0.45986274360109447,0.39208408274268924,-0.5068409086007155,-0.31640230930521096,129.0,29.815313333333336,78.62299666666667,WILDFIRE
-0.23673408650164096,-0.25838633309033954,-0.27472065284100194,0.6037331721324286,0.04345250376587246,-0.2653194314986614,-0.3222668806138928,-0.4510578694309038,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.3847215241626421,-0.4441710364993858,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,2.19535216665951,-1.0203196134127825,-0.5150082555397885,-0.9227782169095903,-0.37208649072450706,-0.4660110545027145,0.45471589239601595,-0.5068409086007155,-0.31640230930521096,311.0,31.79236,74.706065,AGRICULTURAL
-0.23673408650164096,0.34577905779360296,-0.07970146331891134,1.742437815481185,0.8360722466275051,-0.2653194314986614,-0.3222668806138928,-0.605548794527562,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.8043467074866203,-0.1926428401713902,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,2.1690179125839903,-1.0237849704355166,-0.5281074203210715,-0.8509527997775703,-0.32977421536390866,-0.4660110545027145,-0.6635500165023117,-0.5068409086007155,-0.31640230930521096,42.0,30.45633,75.18365,AGRICULTURAL
-0.23673408650164096,-0.5886743140336587,-0.4124430993498638,-1.184976725356346,-1.4640368164450803,-0.2653194314986614,-0.3222668806138928,-0.3500654320918133,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.15578734833260494,-0.5813968337411786,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,2.0458392607293914,-0.9155742935935419,-0.5038600301940157,-0.8676749035444485,-0.37208649072450706,-0.4606560740400132,1.3318909607729932,-0.5068409086007155,-0.31640230930521096,233.0,22.506745,77.32561,AGRICULTURAL
-0.06382641286202945,-0.3040201810424543,-0.22583444091228383,0.24066456346212614,0.4338231264422737,-0.000979038492614983,-0.08883413006861834,0.03944616131173531,-0.44634702969135887,2.181768180945141,-0.1932136493403511,-0.5032226723553912,0.7919237554239632,1.6329152814923567,-0.50866615647324,-0.835531691527718,-0.4472135954999579,-0.6356871962721742,-1.0330695118926527,-0.4842577339610319,-0.782631061530039,-0.37208649072450706,7.158886126554743,-1.1401335861023272,1.2476083904017614,4.165215958979584,0.0,24.13936181818182,82.70387272727272,INDUSTRIAL
-0.23673408650164096,-0.6172883717886491,-0.4129687575426457,-1.522571411052406,-1.9413364436178875,-0.2653194314986614,-0.3222668806138928,-0.5260785006008039,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.5766566903498586,-0.3291228742785986,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.441427468376335,1.0331332668887636,-0.5173308024868245,-0.06389911581649965,-0.37208649072450706,-0.43487283477515515,1.2294769816457116,-0.5068409086007155,-0.31640230930521096,84.0,29.89631,79.338835,WILDFIRE
0.032233405826643614,-0.38602546929027937,-0.039225782474703826,-1.0591756839561464,0.3296163073875795,-0.08909250282796378,-0.20555050534125557,1.3862273624790327,0.4544618000171114,0.7825344306952877,0.6041741174153764,-1.5758726210354341,0.42731458001634376,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6532433656558541,1.583667344840079,-0.5314518879248034,-0.8804155540334987,-0.37208649072450706,-0.4660110545027145,1.1528434752013896,-0.5068409086007155,-0.31640230930521096,46.0,29.270084375,80.44756062500001,WILDFIRE
-0.23673408650164096,-0.30253373648375353,-0.3073114607934807,0.5842872081782604,-0.06831335915807668,-0.2653194314986614,-0.3222668806138928,-0.11844050798631332,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,-0.2709347522337211,-0.8371790044834766,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,2.1459665194501336,-1.019665772465097,-0.49661368371926334,-0.8549342530553985,-0.3637751509215324,-0.45887108055244613,-0.10065140423067338,-0.5068409086007155,-0.31640230930521096,398.0,30.31664,75.59490500000001,AGRICULTURAL
-0.23673408650164096,-0.3098916370493225,-0.21847522621333698,-0.4935292529533602,-0.29670447035049624,-0.2653194314986614,-0.3222668806138928,-0.61918728608895,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,0.8462752987748627,-0.16751035680190732,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.5030881608458446,0.7693738285923731,-0.47180888232491897,0.6490995371769669,-0.37208649072450706,-0.445384463090828,1.1147448897774483,-0.5068409086007155,-0.31640230930521096,11.0,29.566805,80.187835,WILDFIRE
-0.19831015902617175,0.03633846178606259,-0.150139661151688,1.2574044686572374,0.6946101399314915,-0.17720596716331258,-0.14719231770493696,0.4530517067890754,-1.7975602742540648,1.4821513058202145,-0.4985961983106298,-0.963591431801479,-1.497968058109554,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6585244897793999,1.5960249387513383,-0.5314518879248034,-0.9100375664205402,-0.34526353045127056,-0.4660110545027145,0.6868572884262505,-0.5068409086007155,-0.31640230930521096,352.0,21.971235,80.28059000000002,AGRICULTURAL
-0.23673408650164096,0.6973231959263433,0.10059929680528568,1.1695788445691684,0.6012019549757259,-0.2653194314986614,-0.3222668806138928,-0.6731069072563944,0.4544618000171114,-0.6166993195545651,-0.2441107408353976,1.021208819910332,-0.06265317759267458,0.5542923432588733,1.9659259560992792,-0.835531691527718,-0.4472135954999579,1.9311532273977916,-0.983312215773775,-0.3507577354454029,-0.767342280943179,-0.37208649072450706,-0.45629275662596036,1.8344547717451223,-0.5068409086007155,-0.31640230930521096,1146.0,23.042495,75.604795,AGRICULTURAL
-0.10225034033749868,0.1589247187395854,-0.05026460452312405,1.4330734271830619,1.6270721943742963,-0.17720596716331258,-0.14719231770493696,1.4948774607523376,-1.7975602742540648,1.4821513058202145,-0.18048937646658955,-1.6252478402064756,-1.5875693055776117,-0.5243305949746099,-0.50866615647324,-0.835531691527718,-0.4472135954999579,-0.5777375639975888,-0.2856639245931885,-0.527178401542257,2.646674275728911,1.6392577415953669,-0.4630360653567694,1.32356605141435,-0.5068409086007155,-0.31640230930521096,411.0,24.358708888888888,79.43223222222224,AGRICULTURAL
-0.23673408650164096,-0.49956196273954534,-0.33569700320370416,-0.4316847118532335,-0.22759321211733086,-0.17720596716331258,-0.20555050534125557,0.11137008287420665,-1.0468862494970061,0.7825344306952877,-0.5834246841357072,-0.5969157145294538,-1.360045923604767,-1.0636420640913515,-0.50866615647324,1.196842693269434,-0.4472135954999579,-0.6323329687883005,1.5285485529501797,-0.5314518879248034,-0.8292936939461851,-0.2870841518304478,-0.4652177240637958,0.739452873626356,-0.5068409086007155,-0.31640230930521096,519.0,21.40708,80.66239,AGRICULTURAL
