latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
21.74861,83.97533,318.89,0.4,0.37,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.12,1.71,N
21.73401,83.98044,302.5,0.4,0.37,2025-11-05,2008,N21,VIIRS,n,2.0NRT,292,1.04,N
21.69781,84.0325,304.83,0.4,0.37,2025-11-05,2008,N21,VIIRS,n,2.0NRT,292.51,0.82,N
21.67749,84.03664,318.35,0.4,0.37,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.43,1.83,N
21.67686,84.04044,301.61,0.4,0.37,2025-11-05,2008,N21,VIIRS,n,2.0NRT,290.5,1.83,N
22.51542,77.46934,307.96,0.39,0.44,2025-11-05,2008,N21,VIIRS,n,2.0NRT,288.99,1.02,N
21.73031,82.21435,298.72,0.38,0.36,2025-11-05,2008,N21,VIIRS,n,2.0NRT,285.2,0.82,N
21.53097,86.83241,303.61,0.52,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,292.89,0.84,N
28.89733,76.75954,311.76,0.51,0.49,2025-11-05,2008,N21,VIIRS,n,2.0NRT,284.59,2.11,N
28.00978,80.02887,301.4,0.49,0.4,2025-11-05,2008,N21,VIIRS,n,2.0NRT,289.07,0.68,N
28.3288,77.17068,302.67,0.47,0.48,2025-11-05,2008,N21,VIIRS,n,2.0NRT,289.05,0.65,N
26.64377,79.47914,301.5,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,291.3,0.94,N
26.64003,79.47856,303.34,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,291.45,0.88,N
26.72677,75.85638,299.56,0.54,0.51,2025-11-05,2008,N21,VIIRS,n,2.0NRT,288.75,0.77,N
25.03104,87.37619,299.35,0.49,0.4,2025-11-05,2008,N21,VIIRS,n,2.0NRT,288.89,1.5,N
26.2572,74.09489,302.42,0.35,0.56,2025-11-05,2008,N21,VIIRS,n,2.0NRT,291.85,0.82,N
24.929,84.14807,312.8,0.39,0.36,2025-11-05,2008,N21,VIIRS,n,2.0NRT,292.56,1.22,N
24.41453,85.4836,300.26,0.42,0.38,2025-11-05,2008,N21,VIIRS,n,2.0NRT,290.08,0.59,N
24.11566,86.86,311.02,0.48,0.4,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.79,1.66,N
24.13305,86.35575,322.49,0.45,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,291.31,2.32,N
24.44985,83.0407,304.89,0.38,0.36,2025-11-05,2008,N21,VIIRS,n,2.0NRT,292.6,0.75,N
23.69317,87.12388,315.84,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.07,2.67,N
23.69482,87.09427,305.3,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.62,1.11,N
23.68948,87.12309,312.16,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.76,2.67,N
23.69026,87.09826,306.62,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.25,2.55,N
23.6858,87.12229,309.72,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.8,2.01,N
23.66389,87.15755,321.53,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.49,3.27,N
23.6649,87.16096,308.06,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.23,2.18,N
23.66208,87.15534,303.39,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.08,1.51,N
23.80566,86.32893,325.99,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,296.94,3.69,N
23.80212,86.32818,311.24,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,296.57,2.71,N
23.80135,86.33258,312.79,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.57,1.27,N
23.79823,86.35031,317.05,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.97,2.68,N
23.79468,86.34956,329.35,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,297.55,2.68,N
23.7939,86.35396,314,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,296.88,2.68,N
23.7829,86.3746,307.52,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.49,1.07,N
23.78055,86.38786,312.92,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.07,1.82,N
23.77976,86.39233,319.7,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,296.27,2.18,N
23.77898,86.39678,305.17,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.24,2.18,N
23.77935,86.37384,306.27,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.82,1.16,N
23.777,86.38713,315.11,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.57,1.54,N
23.7805,86.34657,312.3,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.13,1.85,N
23.77737,86.36425,306.6,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.87,1.57,N
23.77345,86.3864,306.85,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.93,1.54,N
23.77382,86.36351,328.8,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.43,3.87,N
23.76674,86.40343,321.87,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.86,3.59,N
23.7691,86.39011,306.23,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.13,2.26,N
23.76319,86.40267,325.93,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.38,3.59,N
23.76871,86.37159,304.69,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.85,1.94,N
23.76476,86.39382,314.65,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,299.16,2.26,N
23.75963,86.40192,336.75,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,297.15,8.09,N
23.76516,86.37085,306.65,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,291.78,1.15,N
23.76437,86.3753,307.41,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.47,1.15,N
23.75884,86.40636,302.39,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,292.04,0.96,N
23.66598,86.92322,304.91,0.49,0.4,2025-11-05,2008,N21,VIIRS,n,2.0NRT,292.25,2.32,N
23.75529,86.40561,309.21,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.09,0.96,N
23.75291,86.41895,305.56,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.56,1.51,N
23.74935,86.41821,305.64,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.02,1.13,N
23.78266,86.2102,313.73,0.45,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.42,1.84,N
23.77914,86.20947,326.42,0.45,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.42,1.91,N
23.73904,86.43456,311.33,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.03,1.43,N
23.92674,85.34312,304.39,0.42,0.38,2025-11-05,2008,N21,VIIRS,n,2.0NRT,289.76,0.84,N
23.77639,86.2044,306.69,0.45,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,296.25,2.67,N
23.77561,86.20876,305.99,0.45,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,294.46,1.91,N
23.77484,86.21311,304.83,0.45,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,292.81,1.91,N
23.73628,86.42935,308.96,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.78,1.43,N
23.73548,86.43382,308.18,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,295.11,1.43,N
23.73468,86.43828,307.82,0.46,0.39,2025-11-05,2008,N21,VIIRS,n,2.0NRT,296.61,1.66,N
23.60496,87.1529,307.06,0.5,0.41,2025-11-05,2008,N21,VIIRS,n,2.0NRT,293.64,1.4,N
21.10652,72.6455,350.24,0.37,0.58,2025-11-05,2010,N21,VIIRS,n,2.0NRT,298.83,7.59,N
20.97319,86.00319,308.04,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.86,1.83,N
20.96509,86.04865,316.72,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.05,2.06,N
20.96795,86.01153,329.36,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,296.85,3.27,N
20.96595,86.00168,321.68,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.19,5,N
20.96433,86.01077,306.66,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.74,3.27,N
20.96152,86.00547,315.62,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.78,1.49,N
20.94975,86.05027,314.16,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.14,2.46,N
21.08003,85.03547,330.32,0.43,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,296.48,2.23,N
21.08073,85.03133,301.53,0.43,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,290.97,1.5,N
21.07933,85.03958,309.09,0.43,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.22,2.23,N
21.07586,85.03889,305.67,0.43,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.98,2.23,N
21.0717,85.0423,309.1,0.43,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.16,1.13,N
22.71477,72.44788,305.66,0.4,0.6,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.8,1.3,N
21.54338,81.94745,307.12,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.21,1.03,N
20.97361,85.17308,306.12,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.65,2.51,N
20.96939,85.17654,334.45,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.51,4.84,N
20.97012,85.17238,310.92,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.45,1.43,N
20.96371,85.18839,337.3,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.66,3.1,N
20.96736,85.16752,312.14,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.68,1.43,N
20.96663,85.17168,305.19,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.69,1.43,N
20.96444,85.1842,303.21,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.98,3.1,N
20.96297,85.19262,308.33,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.38,1.57,N
20.96607,85.15434,325.05,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.1,3.46,N
20.96315,85.17097,322.44,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.77,2.11,N
20.97117,85.12518,305.85,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.88,1.42,N
20.96388,85.1668,308.12,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.11,2.11,N
20.96242,85.17514,311.19,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.62,2.08,N
20.96169,85.17931,310.1,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.57,2.08,N
20.96095,85.1835,315.46,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.12,1.64,N
20.96022,85.18769,305.56,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.14,1.64,N
21.48503,81.7711,303.32,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.32,0.77,N
20.95315,85.01195,313.64,0.43,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.19,1.82,N
20.88672,84.98172,310.58,0.43,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.69,2.44,N
20.86887,84.99171,305.89,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.12,2.08,N
20.86816,84.9959,311.86,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,296.48,2.1,N
20.86469,84.99522,322.73,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.74,2.1,N
20.8654,84.99106,310.92,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.85,2.08,N
22.26539,75.13218,304.73,0.53,0.5,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.14,1.56,N
20.80915,85.25625,309.98,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.52,1.81,N
20.80565,85.25554,316.14,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.53,1.81,N
20.80492,85.25977,305.77,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.89,1.61,N
20.79791,85.25835,312.77,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.62,2.15,N
20.79513,85.25342,343.5,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.18,4.24,N
21.37654,81.67999,319.01,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.44,2.41,N
21.37211,81.68681,307.71,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.36,1.64,N
20.79163,85.25272,305.7,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.18,4.24,N
21.37558,81.64181,307.53,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.23,1.23,N
20.78665,85.26051,305.73,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.92,1.74,N
20.78592,85.26475,316,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.01,2.25,N
20.77268,85.34097,304.59,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.39,0.56,N
21.36664,81.67828,307.81,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.01,1.16,N
21.36455,81.64751,305.7,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.08,1.38,N
20.75896,85.29436,309.62,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.57,1.68,N
20.75823,85.29853,313.86,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.89,1.68,N
21.34467,81.66689,310.13,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.47,1.45,N
21.32612,81.61049,303.45,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.62,0.45,N
21.2991,81.60638,306.05,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.05,0.91,N
21.29419,81.59414,303.88,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.81,0.96,N
21.24679,81.77177,306.69,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.23,1.14,N
20.53347,85.90894,306.29,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.39,1.2,N
21.19249,81.39048,310.93,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.13,1.19,N
21.18861,81.39365,306.86,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.49,1.02,N
21.18367,81.38133,304.15,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.65,1.12,N
21.19065,81.19844,304.76,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.45,0.68,N
21.18897,81.2097,306.7,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.7,1.15,N
22.41668,69.03703,303.65,0.67,0.74,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.42,1.08,N
21.34034,78.9746,308.52,0.47,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.18,1.61,N
21.23455,79.63226,306.32,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.82,0.95,N
21.24989,79.20812,305.73,0.46,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.49,1.08,N
21.56392,72.91354,323.67,0.36,0.58,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.47,2.58,N
20.69521,78.6385,315.82,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.99,2.2,N
20.65852,78.49511,305.07,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.55,1.18,N
21.11296,72.63531,313.49,0.38,0.58,2025-11-05,2010,N21,VIIRS,n,2.0NRT,296.6,2.09,N
20.00625,79.18369,305.79,0.44,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.47,0.75,N
20.08018,79.04208,308.4,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.59,1.44,N
20.12858,79.11057,305.76,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.8,0.71,N
21.10188,72.63775,320.58,0.38,0.58,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.5,8.31,N
21.10225,72.63415,338.93,0.38,0.58,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.36,7.42,N
20.99774,86.01289,305.67,0.48,0.4,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.31,1.19,N
15.65604,73.9876,303.76,0.52,0.5,2025-11-05,2010,N21,VIIRS,n,2.0NRT,290.98,0.94,N
17.18196,80.77552,314.88,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.25,1.39,N
17.80817,78.43269,312.62,0.46,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,290.7,1.7,N
17.58492,80.31992,303.52,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.94,0.63,N
18.68261,73.03742,303.11,0.33,0.55,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.03,2.32,N
18.68632,73.05043,302.34,0.33,0.55,2025-11-05,2010,N21,VIIRS,n,2.0NRT,291.19,0.53,N
18.69239,73.04173,305.67,0.33,0.55,2025-11-05,2010,N21,VIIRS,n,2.0NRT,291.9,0.98,N
18.69273,73.03864,306.8,0.33,0.55,2025-11-05,2010,N21,VIIRS,n,2.0NRT,291.94,0.98,N
17.95748,80.78113,307.63,0.39,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.04,1.16,N
17.60367,83.19952,308.06,0.4,0.37,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.98,1.75,N
17.60641,83.20388,313.68,0.4,0.37,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.94,2.32,N
17.60977,83.2045,329.25,0.4,0.37,2025-11-05,2010,N21,VIIRS,n,2.0NRT,296.39,2.32,N
17.62172,83.19501,310.38,0.4,0.37,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.68,1.55,N
17.68807,83.14886,308.32,0.4,0.37,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294,1.1,N
17.69015,83.14857,308.24,0.4,0.37,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.68,1.26,N
19.10308,73.05178,306.06,0.33,0.55,2025-11-05,2010,N21,VIIRS,n,2.0NRT,287.26,0.83,N
18.71902,79.53719,314.23,0.42,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,296.48,2.07,N
19.93715,73.70942,298.18,0.62,0.54,2025-11-05,2010,N21,VIIRS,n,2.0NRT,287.54,1.51,N
20.21078,72.81192,299.01,0.36,0.57,2025-11-05,2010,N21,VIIRS,n,2.0NRT,287.29,0.51,N
19.09378,82.16995,327.69,0.38,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,296.43,3.64,N
19.09763,82.16692,324.77,0.38,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,292.86,1.9,N
19.10092,82.1675,305.34,0.38,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.3,1.9,N
19.10477,82.16446,302.03,0.38,0.36,2025-11-05,2010,N21,VIIRS,n,2.0NRT,291.38,0.33,N
19.72203,79.17614,308.62,0.44,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.33,1.49,N
19.78712,79.14761,313.46,0.44,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,296.11,1.92,N
19.92222,79.11182,307.64,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.01,0.88,N
19.9651,79.0909,308.75,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,295.26,1.48,N
19.96922,79.08719,308.77,0.45,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.8,1.41,N
19.96341,79.33492,328.65,0.44,0.38,2025-11-05,2010,N21,VIIRS,n,2.0NRT,294.77,3.81,N
19.99627,79.17786,304.02,0.44,0.39,2025-11-05,2010,N21,VIIRS,n,2.0NRT,293.85,0.79,N
31.04771,75.44054,295.03,0.73,0.76,2025-11-05,2146,N21,VIIRS,n,2.0NRT,282.27,0.76,N
31.75014,74.9293,320.33,0.66,0.73,2025-11-05,2146,N21,VIIRS,n,2.0NRT,284.84,4.83,N
31.7489,74.92886,320.51,0.65,0.73,2025-11-05,2146,N21,VIIRS,n,2.0NRT,285.02,3.79,N
22.4158,69.03904,311.01,0.49,0.65,2025-11-05,2150,N21,VIIRS,n,2.0NRT,294.52,1.54,N
23.49766,68.57754,308.23,0.43,0.62,2025-11-05,2150,N21,VIIRS,n,2.0NRT,295.05,2.19,N
23.31402,70.20079,301.98,0.55,0.68,2025-11-05,2150,N21,VIIRS,n,2.0NRT,291.35,0.79,N
20.95196,86.04656,335.31,0.4,0.37,2025-11-06,0720,N21,VIIRS,l,2.0NRT,307.39,3.56,D
20.94039,86.06046,337.31,0.4,0.37,2025-11-06,0720,N21,VIIRS,n,2.0NRT,308.19,5.37,D
20.80493,85.25589,330.06,0.43,0.38,2025-11-06,0720,N21,VIIRS,l,2.0NRT,304.63,3.65,D
20.79393,85.25382,334.75,0.43,0.38,2025-11-06,0720,N21,VIIRS,l,2.0NRT,306.93,13.38,D
20.78026,85.21458,331.34,0.43,0.38,2025-11-06,0720,N21,VIIRS,n,2.0NRT,298.68,2.56,D
20.78562,85.26786,332.77,0.43,0.38,2025-11-06,0720,N21,VIIRS,l,2.0NRT,304.32,7.1,D
19.90086,82.09913,339.31,0.42,0.45,2025-11-06,0720,N21,VIIRS,n,2.0NRT,297.1,6.54,D
18.73772,77.85616,349.77,0.42,0.61,2025-11-06,0720,N21,VIIRS,n,2.0NRT,298.24,5.44,D
18.73766,77.85559,348.14,0.42,0.61,2025-11-06,0720,N21,VIIRS,n,2.0NRT,297.72,7.37,D
18.70276,77.90752,334.01,0.41,0.61,2025-11-06,0720,N21,VIIRS,n,2.0NRT,299.74,3.5,D
18.6685,77.85517,367,0.42,0.61,2025-11-06,0720,N21,VIIRS,h,2.0NRT,298.83,12.1,D
18.64819,77.86781,367,0.42,0.61,2025-11-06,0720,N21,VIIRS,h,2.0NRT,298.42,9.32,D
18.66865,77.93629,335.87,0.41,0.61,2025-11-06,0720,N21,VIIRS,n,2.0NRT,289.65,6.74,D
18.64873,77.86865,352.57,0.42,0.61,2025-11-06,0720,N21,VIIRS,n,2.0NRT,297.76,10.3,D
18.55993,77.75018,349.64,0.43,0.62,2025-11-06,0720,N21,VIIRS,n,2.0NRT,299.1,9.46,D
18.55733,77.79202,330.83,0.42,0.61,2025-11-06,0720,N21,VIIRS,n,2.0NRT,298.1,10.34,D
18.54755,77.82713,355.46,0.42,0.61,2025-11-06,0720,N21,VIIRS,n,2.0NRT,301.54,29.47,D
18.7911,79.07193,328.53,0.34,0.56,2025-11-06,0720,N21,VIIRS,n,2.0NRT,296.91,2.4,D
18.79312,79.07081,336.87,0.35,0.56,2025-11-06,0720,N21,VIIRS,n,2.0NRT,296.95,2.71,D
18.61184,78.37562,336.53,0.39,0.59,2025-11-06,0720,N21,VIIRS,n,2.0NRT,294.9,5.39,D
18.50721,77.9873,343.77,0.41,0.61,2025-11-06,0720,N21,VIIRS,n,2.0NRT,295.93,5.75,D
18.52968,78.40898,367,0.39,0.59,2025-11-06,0720,N21,VIIRS,h,2.0NRT,299.29,11.92,D
18.53191,78.40811,355.18,0.39,0.59,2025-11-06,0720,N21,VIIRS,n,2.0NRT,298.12,6.23,D
18.52659,78.40933,343.43,0.39,0.59,2025-11-06,0720,N21,VIIRS,n,2.0NRT,297.89,5.46,D
18.19544,78.37868,340.31,0.39,0.6,2025-11-06,0720,N21,VIIRS,n,2.0NRT,294.14,3.52,D
18.19311,78.3793,341.86,0.39,0.6,2025-11-06,0720,N21,VIIRS,n,2.0NRT,295.74,4.39,D
17.83156,78.95335,338.78,0.37,0.58,2025-11-06,0720,N21,VIIRS,n,2.0NRT,295.74,3.34,D
17.78776,83.36147,341.38,0.38,0.43,2025-11-06,0720,N21,VIIRS,n,2.0NRT,299.79,8.26,D
17.69384,83.24203,328.71,0.39,0.44,2025-11-06,0720,N21,VIIRS,n,2.0NRT,297.3,1.64,D
17.60648,83.20328,329.58,0.4,0.44,2025-11-06,0720,N21,VIIRS,n,2.0NRT,294.43,3.13,D
17.44395,82.45053,329.75,0.44,0.46,2025-11-06,0720,N21,VIIRS,n,2.0NRT,299.35,13.98,D
17.44471,82.45463,338.81,0.44,0.46,2025-11-06,0720,N21,VIIRS,n,2.0NRT,299.1,13.98,D
17.19262,81.33961,336.99,0.53,0.5,2025-11-06,0720,N21,VIIRS,n,2.0NRT,300.02,5.47,D
16.99872,81.19593,331.09,0.54,0.51,2025-11-06,0720,N21,VIIRS,n,2.0NRT,297.48,2.93,D
17.00889,81.422,341.55,0.52,0.5,2025-11-06,0720,N21,VIIRS,n,2.0NRT,296.89,8.2,D
16.64054,80.09799,352.01,0.32,0.55,2025-11-06,0720,N21,VIIRS,n,2.0NRT,299.98,7.59,D
15.51424,79.34751,338.56,0.38,0.59,2025-11-06,0720,N21,VIIRS,n,2.0NRT,295.22,3.77,D
13.15967,80.28207,326.18,0.37,0.58,2025-11-06,0720,N21,VIIRS,n,2.0NRT,291.81,3.07,D
20.96457,86.00527,334.96,0.4,0.37,2025-11-06,0720,N21,VIIRS,n,2.0NRT,307,3.47,D
22.38177,79.96133,331.96,0.51,0.5,2025-11-06,0722,N21,VIIRS,n,2.0NRT,300.77,6.47,D
26.95973,80.11639,338.6,0.41,0.45,2025-11-06,0722,N21,VIIRS,n,2.0NRT,301.6,2.83,D
26.77454,79.06577,330.58,0.48,0.48,2025-11-06,0722,N21,VIIRS,n,2.0NRT,301.05,2.47,D
26.80093,79.08377,330.34,0.48,0.48,2025-11-06,0722,N21,VIIRS,n,2.0NRT,302.29,3.92,D
26.83179,79.00952,331.4,0.48,0.48,2025-11-06,0722,N21,VIIRS,n,2.0NRT,302.21,3.65,D
26.87184,79.09332,339.4,0.48,0.48,2025-11-06,0722,N21,VIIRS,n,2.0NRT,302.12,6.04,D
27.56827,82.31,330.5,0.47,0.4,2025-11-06,0722,N21,VIIRS,n,2.0NRT,300.27,2.39,D
26.92766,79.00645,334.33,0.48,0.48,2025-11-06,0722,N21,VIIRS,n,2.0NRT,303.23,5.85,D
