latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
25.46758,88.39065,351.17,0.42,0.38,2024-05-04,0705,N20,VIIRS,l,2,305.38,11.06,D,0
25.4703,88.3858,339.74,0.42,0.38,2024-05-04,0705,N20,VIIRS,l,2,303.3,4.15,D,0
25.4696,88.38165,338.6,0.42,0.38,2024-05-04,0705,N20,VIIRS,l,2,303.82,4.15,D,0
25.46889,88.37749,340.35,0.42,0.38,2024-05-04,0705,N20,VIIRS,n,2,303.02,4.53,D,0
26.27555,93.78043,332.01,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,299.23,2.19,D,0
25.99937,91.73994,330.34,0.39,0.36,2024-05-04,0705,N20,VIIRS,n,2,302,1.8,D,0
25.99882,91.73609,330.56,0.39,0.36,2024-05-04,0705,N20,VIIRS,l,2,301.96,1.8,D,0
25.96822,91.52386,332.06,0.39,0.36,2024-05-04,0705,N20,VIIRS,n,2,298.66,3.12,D,0
23.94222,80.72191,347.08,0.4,0.6,2024-05-04,0705,N20,VIIRS,n,2,296.53,4.39,D,0
23.94759,80.72048,339.56,0.4,0.6,2024-05-04,0705,N20,VIIRS,n,2,297.75,4.39,D,0
23.94672,80.7167,342.61,0.4,0.6,2024-05-04,0705,N20,VIIRS,n,2,288.05,4.39,D,0
23.94585,80.71291,356.02,0.4,0.6,2024-05-04,0705,N20,VIIRS,l,2,285.34,8.07,D,0
23.95209,80.71528,335.23,0.4,0.6,2024-05-04,0705,N20,VIIRS,n,2,289.17,7.31,D,0
23.95122,80.71149,356.19,0.4,0.6,2024-05-04,0705,N20,VIIRS,l,2,286.57,12.85,D,0
26.02598,91.7831,338.33,0.39,0.36,2024-05-04,0705,N20,VIIRS,n,2,305.33,4.66,D,0
26.30398,93.77618,341.15,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,301.8,11.17,D,0
26.30753,93.77562,332.5,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,296.96,2.56,D,0
26.30694,93.77108,332.62,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,298.06,3.16,D,0
26.29078,93.64618,332.02,0.44,0.39,2024-05-04,0705,N20,VIIRS,n,2,298.91,2.35,D,0
26.07441,92.05132,333.43,0.4,0.37,2024-05-04,0705,N20,VIIRS,n,2,301.6,2.46,D,0
26.04485,91.8197,330.16,0.39,0.36,2024-05-04,0705,N20,VIIRS,n,2,302.96,2.2,D,0
26.08222,92.05813,340.5,0.4,0.37,2024-05-04,0705,N20,VIIRS,n,2,301.58,2.77,D,0
26.0158,91.59448,345.15,0.39,0.36,2024-05-04,0705,N20,VIIRS,n,2,303.7,7.7,D,0
26.25492,93.29161,334.1,0.43,0.38,2024-05-04,0705,N20,VIIRS,n,2,302.6,3.86,D,0
26.32123,93.71387,344.94,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,299.61,9.13,D,0
26.05463,91.69843,336.06,0.39,0.36,2024-05-04,0705,N20,VIIRS,n,2,300.45,4.3,D,0
26.2749,93.20221,336.54,0.43,0.38,2024-05-04,0705,N20,VIIRS,n,2,306.11,3.7,D,0
24.77899,84.09769,345.9,0.47,0.48,2024-05-04,0705,N20,VIIRS,n,2,308.31,4.72,D,0
24.7797,84.09497,346.37,0.47,0.48,2024-05-04,0705,N20,VIIRS,n,2,312.03,11.58,D,0
24.32919,81.8565,335.72,0.33,0.55,2024-05-04,0705,N20,VIIRS,l,2,310.39,2.86,D,0
26.41732,93.73238,334.22,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,299.58,5.01,D,0
26.39506,93.45177,332.58,0.44,0.38,2024-05-04,0705,N20,VIIRS,n,2,298.93,7.11,D,0
23.37775,77.42242,343.78,0.66,0.73,2024-05-04,0705,N20,VIIRS,n,2,312.76,10.67,D,0
26.41899,93.44338,332.69,0.44,0.38,2024-05-04,0705,N20,VIIRS,n,2,299.74,5.55,D,0
26.25085,92.16756,340.19,0.4,0.37,2024-05-04,0705,N20,VIIRS,n,2,305,4.76,D,0
26.46996,93.74718,333.65,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,297.84,6.57,D,0
26.48002,93.74104,333.78,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,297.42,7.73,D,0
26.47945,93.74238,336.8,0.45,0.39,2024-05-04,0705,N20,VIIRS,n,2,297.42,7.99,D,0
25.14474,85.33492,344.27,0.39,0.44,2024-05-04,0705,N20,VIIRS,l,2,315.09,5.68,D,0
23.375,77.42162,346.85,0.66,0.73,2024-05-04,0705,N20,VIIRS,n,2,314.02,12.18,D,0
25.12651,85.11143,342.51,0.41,0.45,2024-05-04,0705,N20,VIIRS,l,2,313.04,4.95,D,0
25.26439,85.74663,340.54,0.56,0.43,2024-05-04,0705,N20,VIIRS,l,2,312.98,7.29,D,0
25.18139,85.15625,331.86,0.4,0.44,2024-05-04,0705,N20,VIIRS,l,2,306.57,3,D,0
23.95366,79.25813,344.05,0.49,0.65,2024-05-04,0705,N20,VIIRS,n,2,306.37,6.2,D,0
26.54572,93.44334,334.65,0.44,0.38,2024-05-04,0705,N20,VIIRS,n,2,285.62,4.31,D,0
25.23465,85.25446,345.11,0.4,0.44,2024-05-04,0705,N20,VIIRS,n,2,309.62,3.29,D,0
23.95119,79.25684,342.24,0.49,0.65,2024-05-04,0705,N20,VIIRS,n,2,306.98,4.73,D,0
24.42592,81.13271,330.66,0.37,0.58,2024-05-04,0705,N20,VIIRS,n,2,286.45,3.4,D,0
25.15707,84.44076,340.76,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,311.53,4.29,D,0
25.32863,85.24477,349.04,0.4,0.44,2024-05-04,0705,N20,VIIRS,n,2,307.41,7.54,D,0
24.5093,81.21145,335.97,0.36,0.57,2024-05-04,0705,N20,VIIRS,n,2,304.79,3.01,D,0
24.50852,81.20801,332.71,0.36,0.57,2024-05-04,0705,N20,VIIRS,n,2,302.31,1.72,D,0
25.37419,85.10727,343.46,0.4,0.44,2024-05-04,0705,N20,VIIRS,n,2,312.52,3.19,D,0
25.37896,85.11026,344.77,0.4,0.44,2024-05-04,0705,N20,VIIRS,n,2,312.13,5.76,D,0
25.37821,85.10633,338.82,0.4,0.44,2024-05-04,0705,N20,VIIRS,n,2,312.68,3.19,D,0
23.37971,76.22002,339.46,0.78,0.78,2024-05-04,0705,N20,VIIRS,l,2,313.25,6.59,D,0
24.56734,81.10359,367,0.37,0.58,2024-05-04,0705,N20,VIIRS,h,2,296.95,11.98,D,0
24.56656,81.10007,356.05,0.37,0.58,2024-05-04,0705,N20,VIIRS,n,2,299.17,11.98,D,0
24.57018,81.09161,348.34,0.37,0.58,2024-05-04,0705,N20,VIIRS,n,2,315.78,13.79,D,0
25.28667,84.47714,349.29,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,314.56,7.05,D,0
25.29084,84.47615,344.52,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,310.75,7.05,D,0
25.28501,84.42361,341.25,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,314.28,4.63,D,0
25.27828,84.36638,345.73,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,311.45,4.81,D,0
25.2681,84.31407,338.52,0.45,0.47,2024-05-04,0705,N20,VIIRS,l,2,310.89,2.34,D,0
25.27744,84.36369,345.29,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,312.66,4.24,D,0
23.37786,76.22163,340.89,0.78,0.78,2024-05-04,0705,N20,VIIRS,n,2,313.37,6.52,D,0
25.28164,84.36268,342.47,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,312.17,4.24,D,0
25.27113,84.31049,343.37,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,312.84,3.73,D,0
25.41722,85.0238,339.66,0.41,0.45,2024-05-04,0705,N20,VIIRS,n,2,298.65,2.73,D,0
25.44898,85.14359,335.46,0.4,0.44,2024-05-04,0705,N20,VIIRS,l,2,309.15,1.42,D,0
25.30892,84.433,351.29,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,317,10.24,D,0
25.31567,84.44487,344.52,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,314.19,4.93,D,0
25.31985,84.44387,351.13,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,315.41,8.28,D,0
25.31814,84.4353,348.33,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,314.18,8.93,D,0
25.31643,84.42671,342.12,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,316.68,6.69,D,0
25.32743,84.45999,344.96,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,315.73,7.96,D,0
25.32573,84.45143,343.2,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,314,5.58,D,0
25.32403,84.44287,354.68,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,316.36,8.28,D,0
25.35322,84.41339,348.2,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,313.77,7.45,D,0
25.35237,84.40909,344.68,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,314.77,7.02,D,0
25.34246,84.2243,345.29,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,313.93,9.15,D,0
25.34159,84.21988,351.37,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,315.14,9.61,D,0
25.3563,84.18977,342.74,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,315.83,8.87,D,0
25.36054,84.18875,367,0.46,0.47,2024-05-04,0705,N20,VIIRS,h,2,317.77,14.55,D,0
25.22763,83.54005,351.73,0.5,0.49,2024-05-04,0705,N20,VIIRS,n,2,318.56,8.1,D,0
25.36477,84.18773,343.72,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,312.96,14.55,D,0
25.23205,83.53896,346.93,0.5,0.49,2024-05-04,0705,N20,VIIRS,n,2,318.09,8.1,D,0
25.36812,84.18227,337.47,0.46,0.47,2024-05-04,0705,N20,VIIRS,l,2,312.07,4.67,D,0
25.40403,84.33895,337.54,0.45,0.47,2024-05-04,0705,N20,VIIRS,l,2,310.68,3.32,D,0
25.45322,84.5639,337.98,0.43,0.46,2024-05-04,0705,N20,VIIRS,l,2,311.34,4.61,D,0
25.45238,84.55969,344.43,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,312.93,4.61,D,0
25.43977,84.47422,345.91,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,313.36,10.36,D,0
25.43892,84.46997,345.48,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,314.83,7.9,D,0
25.44982,84.50294,367,0.43,0.46,2024-05-04,0705,N20,VIIRS,h,2,317.83,9.06,D,0
25.29821,83.74877,367,0.49,0.48,2024-05-04,0705,N20,VIIRS,h,2,319.26,17.62,D,0
25.25912,83.55778,367,0.5,0.49,2024-05-04,0705,N20,VIIRS,h,2,316.8,11.43,D,0
25.39128,84.20916,354.49,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,316.38,17.08,D,0
25.30013,83.75818,345.02,0.48,0.48,2024-05-04,0705,N20,VIIRS,l,2,315.94,11.1,D,0
25.29917,83.75349,356.03,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,320.11,17.62,D,0
25.45565,84.51042,354.93,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,313.87,8.61,D,0
25.45481,84.50619,342.86,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,314.9,8.61,D,0
25.45397,84.50195,348.25,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,316.76,9.06,D,0
24.39867,79.6278,347.08,0.46,0.63,2024-05-04,0705,N20,VIIRS,n,2,311.86,3.69,D,0
25.45896,84.5052,340.42,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,313.68,2.94,D,0
25.45813,84.50097,344.9,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,313.76,4.74,D,0
25.45729,84.49674,344.43,0.43,0.46,2024-05-04,0705,N20,VIIRS,l,2,314.86,4.74,D,0
25.43567,84.2766,346,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,311.43,8.45,D,0
24.23926,78.77219,340.03,0.52,0.67,2024-05-04,0705,N20,VIIRS,l,2,314.88,7.95,D,0
25.44312,84.24731,344.27,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,311,13.02,D,0
25.44226,84.24294,342.17,0.45,0.47,2024-05-04,0705,N20,VIIRS,l,2,313.93,7.47,D,0
25.27842,83.42467,344.75,0.51,0.49,2024-05-04,0705,N20,VIIRS,l,2,315.07,4.88,D,0
25.44648,84.24191,339.08,0.45,0.47,2024-05-04,0705,N20,VIIRS,l,2,312.11,7.47,D,0
25.35835,83.79803,344.83,0.48,0.48,2024-05-04,0705,N20,VIIRS,l,2,316.04,7.72,D,0
25.35741,83.79336,342.09,0.48,0.48,2024-05-04,0705,N20,VIIRS,l,2,316.07,7.72,D,0
25.39311,83.94962,347.84,0.47,0.48,2024-05-04,0705,N20,VIIRS,n,2,315.45,8.52,D,0
25.51534,84.52708,344.98,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,313.92,6.73,D,0
24.98823,81.93616,338.45,0.32,0.54,2024-05-04,0705,N20,VIIRS,l,2,310.75,4.62,D,0
25.51456,84.50073,340.94,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,312.06,1.54,D,0
25.44077,84.12272,339.96,0.46,0.47,2024-05-04,0705,N20,VIIRS,l,2,313.08,3.94,D,0
25.51871,84.49973,340.71,0.43,0.46,2024-05-04,0705,N20,VIIRS,l,2,311.46,5.46,D,0
25.30209,83.40321,345.27,0.51,0.49,2024-05-04,0705,N20,VIIRS,l,2,317.28,9.42,D,0
25.51593,84.50194,342.77,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,311.27,3.64,D,0
25.51508,84.49771,338.84,0.43,0.46,2024-05-04,0705,N20,VIIRS,l,2,312.75,4.54,D,0
24.98724,81.9954,344.88,0.63,0.54,2024-05-04,0705,N20,VIIRS,n,2,311.01,11.73,D,0
25.44299,84.11957,340.63,0.46,0.47,2024-05-04,0705,N20,VIIRS,l,2,313.21,6.28,D,0
25.5182,84.44815,340.03,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,311.16,3.32,D,0
25.30386,83.4007,353.46,0.51,0.49,2024-05-04,0705,N20,VIIRS,n,2,314.47,11.58,D,0
25.60991,84.88837,343.12,0.41,0.45,2024-05-04,0705,N20,VIIRS,l,2,313.14,3.57,D,0
25.61396,84.8874,344.2,0.41,0.45,2024-05-04,0705,N20,VIIRS,l,2,315.53,3.57,D,0
25.35397,83.55249,344.65,0.5,0.49,2024-05-04,0705,N20,VIIRS,l,2,317.06,10.64,D,0
25.45915,84.04517,352.95,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,314.1,12.95,D,0
25.36575,83.5648,345.79,0.5,0.49,2024-05-04,0705,N20,VIIRS,l,2,318.99,15.62,D,0
25.52857,84.34693,339.38,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,311.28,3.13,D,0
25.37849,83.58187,350.35,0.49,0.49,2024-05-04,0705,N20,VIIRS,n,2,318.3,12.56,D,0
25.58473,84.58655,344.3,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,313.91,4.87,D,0
25.49861,84.1527,346.55,0.45,0.47,2024-05-04,0705,N20,VIIRS,n,2,310.56,12.52,D,0
25.49772,84.14826,336.12,0.46,0.47,2024-05-04,0705,N20,VIIRS,l,2,310.19,4.34,D,0
25.49683,84.14382,347.39,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,313.31,4.34,D,0
25.38288,83.58079,344.57,0.49,0.49,2024-05-04,0705,N20,VIIRS,l,2,317.37,9.49,D,0
25.57316,84.50591,347.92,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,309.5,4.02,D,0
25.50196,84.14723,340.25,0.46,0.47,2024-05-04,0705,N20,VIIRS,l,2,312.8,4.34,D,0
25.45397,83.90824,343.51,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,317.11,9.97,D,0
25.34731,83.38474,344.26,0.51,0.49,2024-05-04,0705,N20,VIIRS,n,2,313.17,9.55,D,0
25.34054,83.32909,367,0.51,0.5,2024-05-04,0705,N20,VIIRS,h,2,314.98,16.19,D,0
25.44713,83.85195,346.85,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,316.37,11.7,D,0
24.40619,79.09141,367,0.49,0.65,2024-05-04,0705,N20,VIIRS,h,2,316.88,28.96,D,0
24.51618,79.53196,339.46,0.46,0.64,2024-05-04,0705,N20,VIIRS,n,2,303.33,6.85,D,0
25.51519,84.10204,348.49,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,314.45,6.84,D,0
25.44945,83.77335,346.52,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,313.41,23.17,D,0
25.44851,83.76868,348.89,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,315.4,40.8,D,0
25.51943,84.10101,340.23,0.46,0.47,2024-05-04,0705,N20,VIIRS,l,2,311.67,6.84,D,0
25.47977,83.90193,338.52,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,312.91,8.79,D,0
25.48865,83.92379,344.2,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,314.44,5.05,D,0
25.48773,83.91921,343.27,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,315.08,5.05,D,0
25.47642,83.83992,346.81,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,313.31,14.26,D,0
25.44927,83.70441,342.91,0.49,0.48,2024-05-04,0705,N20,VIIRS,l,2,317.28,8.88,D,0
25.47703,83.82032,339.29,0.48,0.48,2024-05-04,0705,N20,VIIRS,l,2,313.91,9.59,D,0
25.53554,84.09241,367,0.46,0.47,2024-05-04,0705,N20,VIIRS,h,2,304.8,11.42,D,0
24.20482,78.03821,367,0.58,0.7,2024-05-04,0705,N20,VIIRS,h,2,314.1,14.02,D,0
25.48505,83.83781,354.1,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,317.66,11.79,D,0
25.48413,83.83318,351.16,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,317.07,11.79,D,0
25.48321,83.82854,345.54,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,314.64,12.94,D,0
25.59387,84.36725,350.11,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,312.43,4.18,D,0
25.53449,84.06451,345.15,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,315.43,7.31,D,0
25.53361,84.06004,346.37,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,315.43,7.31,D,0
25.50491,83.91499,339.14,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,314.01,4.89,D,0
25.59805,84.36623,338.91,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,310.55,4.18,D,0
25.50921,83.91394,345.1,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,315.66,4.89,D,0
25.5083,83.90936,346.43,0.47,0.48,2024-05-04,0705,N20,VIIRS,n,2,315.73,27.25,D,0
25.50739,83.90478,349.88,0.47,0.48,2024-05-04,0705,N20,VIIRS,n,2,318.76,27.25,D,0
25.48259,83.7799,343.83,0.48,0.48,2024-05-04,0705,N20,VIIRS,n,2,312.2,4.38,D,0
25.60305,84.34699,346.05,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,313.74,5.01,D,0
25.59127,84.28646,339.64,0.45,0.47,2024-05-04,0705,N20,VIIRS,l,2,313.37,5.32,D,0
25.59754,84.36299,339.51,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,310.66,2.52,D,0
25.50559,83.91174,342.2,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,316.65,18.95,D,0
25.50465,83.90717,345.97,0.47,0.48,2024-05-04,0705,N20,VIIRS,n,2,314.33,18.95,D,0
25.49237,83.8475,340.53,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,315.16,6.38,D,0
25.50895,83.90612,352.06,0.47,0.48,2024-05-04,0705,N20,VIIRS,n,2,321.02,18.95,D,0
25.50801,83.90155,342.54,0.47,0.48,2024-05-04,0705,N20,VIIRS,l,2,315.25,13.72,D,0
25.48332,83.78161,339.08,0.48,0.48,2024-05-04,0705,N20,VIIRS,l,2,310.41,5.98,D,0
25.60329,84.34811,342,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,312.68,3.33,D,0
25.47124,83.70098,344.67,0.48,0.48,2024-05-04,0705,N20,VIIRS,l,2,316.19,10.88,D,0
25.59443,84.28237,341.23,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,313.1,8.37,D,0
25.48574,83.68258,353.98,0.49,0.48,2024-05-04,0705,N20,VIIRS,n,2,316.27,7.49,D,0
25.4901,83.6815,345.02,0.49,0.48,2024-05-04,0705,N20,VIIRS,l,2,318.5,7.49,D,0
24.20727,78.03536,352.17,0.58,0.7,2024-05-04,0705,N20,VIIRS,n,2,312.92,18.87,D,0
25.48422,83.60818,346.18,0.49,0.49,2024-05-04,0705,N20,VIIRS,l,2,317.45,9.93,D,0
24.45716,79.00327,348.64,0.5,0.66,2024-05-04,0705,N20,VIIRS,n,2,314.51,15.42,D,0
24.45601,78.9985,352.07,0.5,0.66,2024-05-04,0705,N20,VIIRS,n,2,320.18,15.42,D,0
24.463,79.00158,367,0.5,0.66,2024-05-04,0705,N20,VIIRS,h,2,317.03,9.17,D,0
24.46185,78.9968,367,0.5,0.66,2024-05-04,0705,N20,VIIRS,h,2,317.17,9.17,D,0
25.5859,84.08628,342.06,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,310.45,5.78,D,0
25.49055,83.61662,346.6,0.49,0.49,2024-05-04,0705,N20,VIIRS,n,2,316.87,11.5,D,0
25.48957,83.61185,351.14,0.49,0.49,2024-05-04,0705,N20,VIIRS,l,2,321.28,17.83,D,0
25.4886,83.60709,350.77,0.49,0.49,2024-05-04,0705,N20,VIIRS,n,2,317.18,17.83,D,0
25.59015,84.08524,345.43,0.46,0.47,2024-05-04,0705,N20,VIIRS,n,2,312.64,5.78,D,0
25.49492,83.61555,344.81,0.49,0.49,2024-05-04,0705,N20,VIIRS,n,2,314.4,11.5,D,0
25.49395,83.61078,350.57,0.49,0.49,2024-05-04,0705,N20,VIIRS,n,2,318.4,17.83,D,0
25.64848,84.35524,343.85,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,310.17,5.81,D,0
25.64763,84.35095,341.04,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,311.46,7.31,D,0
25.69358,84.53953,335.53,0.43,0.46,2024-05-04,0705,N20,VIIRS,l,2,309.75,3.32,D,0
25.69606,84.53017,342.21,0.43,0.46,2024-05-04,0705,N20,VIIRS,l,2,315.85,7.45,D,0
27.20731,93.8548,341.34,0.46,0.39,2024-05-04,0705,N20,VIIRS,n,2,284.44,37.52,D,0
25.45938,83.19115,335.66,0.52,0.5,2024-05-04,0705,N20,VIIRS,l,2,308.4,4.59,D,0
25.61434,83.93774,350.24,0.47,0.47,2024-05-04,0705,N20,VIIRS,n,2,313.88,8.59,D,0
24.28632,77.9241,342.9,0.58,0.7,2024-05-04,0705,N20,VIIRS,l,2,317.22,15.58,D,0
27.22582,93.79917,331.31,0.46,0.39,2024-05-04,0705,N20,VIIRS,n,2,282.05,4.83,D,0
25.55573,83.57537,344.38,0.49,0.49,2024-05-04,0705,N20,VIIRS,n,2,314.66,3.49,D,0
25.625,83.93617,340.53,0.47,0.47,2024-05-04,0705,N20,VIIRS,l,2,315.28,4.76,D,0
25.55545,83.57697,343.34,0.49,0.49,2024-05-04,0705,N20,VIIRS,n,2,314.34,5.66,D,0
25.73778,84.40573,353.36,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,314.15,8.93,D,0
25.23175,81.99162,345.38,0.62,0.54,2024-05-04,0705,N20,VIIRS,l,2,316.38,13.62,D,0
25.78275,84.58815,337.14,0.42,0.45,2024-05-04,0705,N20,VIIRS,l,2,309.02,3.54,D,0
25.73331,84.33974,350.92,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,315.87,13.07,D,0
25.73245,84.33547,342.44,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,312.91,13.07,D,0
27.06266,92.18933,339.34,0.4,0.37,2024-05-04,0705,N20,VIIRS,n,2,296.69,30.26,D,0
25.73748,84.33874,350.87,0.44,0.46,2024-05-04,0705,N20,VIIRS,n,2,314.23,29.98,D,0
25.79259,84.59444,342.43,0.42,0.45,2024-05-04,0705,N20,VIIRS,l,2,312.65,4.67,D,0
25.79096,84.58619,345.34,0.42,0.45,2024-05-04,0705,N20,VIIRS,n,2,313.49,40.23,D,0
25.79506,84.58521,342.6,0.42,0.45,2024-05-04,0705,N20,VIIRS,l,2,312.62,7,D,0
24.30557,77.90884,344.86,0.58,0.7,2024-05-04,0705,N20,VIIRS,n,2,313.21,10.99,D,0
25.79511,84.51985,336.98,0.43,0.46,2024-05-04,0705,N20,VIIRS,l,2,311.4,2.81,D,0
24.66716,79.29338,339.18,0.47,0.64,2024-05-04,0705,N20,VIIRS,n,2,312.36,3.77,D,0
24.79827,79.69919,348.82,0.44,0.63,2024-05-04,0705,N20,VIIRS,n,2,316.45,9.13,D,0
24.3296,77.73508,345.94,0.6,0.71,2024-05-04,0705,N20,VIIRS,n,2,314.98,13.62,D,0
24.55541,78.63962,347.17,0.52,0.67,2024-05-04,0705,N20,VIIRS,n,2,314.8,10.08,D,0
24.33447,77.72751,342.13,0.6,0.71,2024-05-04,0705,N20,VIIRS,l,2,316.76,13.62,D,0
24.27715,77.495,346.56,0.62,0.72,2024-05-04,0705,N20,VIIRS,n,2,312.85,19.22,D,0
24.5883,78.7511,367,0.51,0.66,2024-05-04,0705,N20,VIIRS,h,2,314.5,18.82,D,0
25.80422,84.36745,339.16,0.44,0.46,2024-05-04,0705,N20,VIIRS,l,2,313.67,5.13,D,0
25.77885,84.21561,342.98,0.45,0.47,2024-05-04,0705,N20,VIIRS,l,2,315.16,7,D,0
24.39752,77.93068,343.26,0.58,0.7,2024-05-04,0705,N20,VIIRS,l,2,315.73,8.15,D,0
24.31992,77.55803,367,0.61,0.71,2024-05-04,0705,N20,VIIRS,h,2,314.52,27.53,D,0
24.7882,79.62188,349.21,0.45,0.63,2024-05-04,0705,N20,VIIRS,n,2,315.45,6.91,D,0
24.33061,77.73272,367,0.6,0.7,2024-05-04,0705,N20,VIIRS,h,2,316.07,20.01,D,0
25.85186,84.45004,355.29,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,318.51,19.72,D,0
25.85102,84.44584,350.74,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,317.07,17.79,D,0
25.61841,83.30837,344.27,0.51,0.49,2024-05-04,0705,N20,VIIRS,l,2,314.51,8.64,D,0
24.5571,78.64158,339.95,0.52,0.67,2024-05-04,0705,N20,VIIRS,l,2,314.45,8.07,D,0
25.856,84.44904,367,0.43,0.46,2024-05-04,0705,N20,VIIRS,h,2,318.39,19.72,D,0
25.85516,84.44485,347.94,0.43,0.46,2024-05-04,0705,N20,VIIRS,n,2,321.1,17.79,D,0
24.59068,78.75272,339.45,0.51,0.66,2024-05-04,0705,N20,VIIRS,l,2,313.47,4.01,D,0
24.58949,78.74788,347.1,0.51,0.66,2024-05-04,0705,N20,VIIRS,n,2,316.12,4.01,D,0
24.27671,77.49327,342.49,0.62,0.71,2024-05-04,0705,N20,VIIRS,n,2,312.23,12.52,D,0
25.4079,82.27357,343.19,0.59,0.53,2024-05-04,0705,N20,VIIRS,n,2,310.36,9.71,D,0
