latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
21.04128,83.10958,352.07,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,316.5,7.24,D,0
22.10786,92.65345,330.03,0.49,0.65,2024-04-05,0746,N20,VIIRS,n,2,292.68,1.82,D,0
21.26233,84.68927,340.07,0.47,0.4,2024-04-05,0746,N20,VIIRS,l,2,312.48,7.62,D,0
20.72424,80.90492,337.72,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,311.75,2.55,D,0
20.65202,80.41766,340.49,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.83,4.41,D,0
20.64794,80.39159,339.68,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.54,2.86,D,0
21.33583,85.19892,339.58,0.5,0.41,2024-04-05,0746,N20,VIIRS,n,2,308.24,2.11,D,0
20.69565,80.67583,346.96,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,316,5.76,D,0
20.65824,80.43563,347.02,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.37,4.34,D,0
20.65125,80.39102,341.64,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,310.97,2.86,D,0
20.07859,76.96721,346.43,0.53,0.42,2024-04-05,0746,N20,VIIRS,l,2,320.2,14.08,D,0
19.44013,73.57645,344.14,0.58,0.52,2024-04-05,0746,N20,VIIRS,n,2,305.79,11.73,D,0
19.43912,73.57134,345.85,0.58,0.52,2024-04-05,0746,N20,VIIRS,n,2,305.17,11.73,D,0
21.28446,84.77335,342.37,0.47,0.4,2024-04-05,0746,N20,VIIRS,n,2,311.01,4.93,D,0
20.93607,82.25312,342.3,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,313.38,3.45,D,0
19.88684,75.88557,345.2,0.41,0.45,2024-04-05,0746,N20,VIIRS,l,2,316.2,8.51,D,0
19.88612,75.88168,346.84,0.41,0.45,2024-04-05,0746,N20,VIIRS,n,2,318.12,10.14,D,0
19.44488,73.57542,334.7,0.58,0.52,2024-04-05,0746,N20,VIIRS,n,2,302.39,4.95,D,0
21.24318,84.43263,333.45,0.46,0.39,2024-04-05,0746,N20,VIIRS,l,2,307.38,2.94,D,0
20.83081,81.51796,343.4,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,317.76,10.28,D,0
22.15098,92.7318,367,0.5,0.66,2024-04-05,0746,N20,VIIRS,h,2,292.58,26.94,D,0
22.15061,92.72742,353.71,0.5,0.66,2024-04-05,0746,N20,VIIRS,n,2,294.29,26.94,D,0
22.1502,92.72261,355.14,0.5,0.66,2024-04-05,0746,N20,VIIRS,n,2,295.47,36.9,D,0
21.3342,85.06873,336.46,0.49,0.4,2024-04-05,0746,N20,VIIRS,l,2,309.67,2.85,D,0
20.74288,80.89413,340.01,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.78,3.02,D,0
21.29306,84.72575,337.45,0.47,0.4,2024-04-05,0746,N20,VIIRS,l,2,310.83,1.81,D,0
20.67753,80.42841,344.63,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.54,4.05,D,0
21.07917,83.10749,343.77,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,314.87,3.97,D,0
20.44663,78.96653,343.96,0.43,0.38,2024-04-05,0746,N20,VIIRS,l,2,316.54,5.6,D,0
20.97131,82.33149,343.78,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,313.49,3.39,D,0
20.6391,80.13995,339.81,0.39,0.37,2024-04-05,0746,N20,VIIRS,l,2,314.14,4.26,D,0
20.62842,80.07233,348.29,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,314.32,7.65,D,0
20.45008,78.9659,350.01,0.43,0.38,2024-04-05,0746,N20,VIIRS,n,2,317.86,5.6,D,0
21.23614,84.1907,341.36,0.45,0.39,2024-04-05,0746,N20,VIIRS,n,2,309.37,5.04,D,0
21.08651,83.11029,347.84,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,314.46,5.47,D,0
21.2975,84.61974,337.73,0.47,0.39,2024-04-05,0746,N20,VIIRS,n,2,311.77,2.35,D,0
21.31973,84.7589,338.93,0.47,0.4,2024-04-05,0746,N20,VIIRS,l,2,311.36,4.77,D,0
21.10214,83.17177,339.02,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,313.92,6.18,D,0
21.09934,83.15196,339.55,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,312.09,3.64,D,0
20.64198,80.0931,348.57,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,315.74,6.44,D,0
21.44151,85.66306,336.11,0.53,0.42,2024-04-05,0746,N20,VIIRS,l,2,309.6,4.86,D,0
21.44087,85.65809,343.92,0.53,0.42,2024-04-05,0746,N20,VIIRS,n,2,313.38,4.86,D,0
21.10662,83.17888,347.96,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,312.1,3.96,D,0
21.10272,83.1513,341.7,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,310.5,3.64,D,0
21.10217,83.14739,344.55,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,311.22,3.64,D,0
21.1016,83.14341,337.63,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,311.57,1.68,D,0
20.71125,80.51382,342.47,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,313.19,4.24,D,0
21.11,83.17821,337.26,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,310.62,3.93,D,0
21.10946,83.17438,344.76,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,314.83,10.22,D,0
21.10555,83.14678,343.85,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,311.06,3.32,D,0
21.10385,83.1348,336.42,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,309.79,4.05,D,0
21.10061,83.11183,344.94,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,312.07,4.29,D,0
20.718,80.53542,345.68,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,313.51,5.31,D,0
21.25208,84.17503,334.57,0.45,0.39,2024-04-05,0746,N20,VIIRS,l,2,307.63,2.03,D,0
21.10837,83.14219,342.48,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,310.23,5.48,D,0
21.10452,83.11496,336.71,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,310.02,1.73,D,0
21.10399,83.11119,348.45,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,312,4.29,D,0
21.10179,83.0957,341.2,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,311.7,3.97,D,0
20.69069,80.3381,336.99,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,311.76,2.08,D,0
21.32332,84.75549,337.08,0.47,0.4,2024-04-05,0746,N20,VIIRS,l,2,310.49,2.07,D,0
21.30658,84.62453,337.82,0.47,0.39,2024-04-05,0746,N20,VIIRS,n,2,310.07,2.25,D,0
21.10914,83.14252,347.15,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,310.28,3.74,D,0
21.10484,83.11147,350.55,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,313.56,8.5,D,0
21.10269,83.09599,337.8,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,311.52,7.59,D,0
21.43985,85.661,346.29,0.53,0.42,2024-04-05,0746,N20,VIIRS,n,2,312.47,6.74,D,0
21.25147,84.17194,341.97,0.45,0.39,2024-04-05,0746,N20,VIIRS,n,2,309.2,3.61,D,0
21.11253,83.14192,341.36,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,311.09,3.74,D,0
20.77956,80.86514,350.75,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,313.66,6.13,D,0
21.11648,83.14539,348.08,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,313.88,6.73,D,0
20.91908,81.76659,351.08,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,316.88,11.15,D,0
20.7116,80.40714,341.33,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,313.01,2.59,D,0
20.66669,80.12363,341.33,0.39,0.37,2024-04-05,0746,N20,VIIRS,l,2,315.05,7.32,D,0
20.3153,78.01647,347.59,0.47,0.39,2024-04-05,0746,N20,VIIRS,l,2,320.16,12.48,D,0
21.11988,83.14484,345.06,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,312.16,6.73,D,0
21.11934,83.14088,347.02,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,312.88,5.6,D,0
21.11174,83.08614,339.43,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,310.48,2.24,D,0
21.11119,83.0822,338.28,0.41,0.37,2024-04-05,0746,N20,VIIRS,l,2,310.16,2.24,D,0
20.33265,78.095,345.75,0.46,0.39,2024-04-05,0746,N20,VIIRS,l,2,314.26,9.15,D,0
21.11477,83.05813,345.49,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,312.5,4.84,D,0
20.92899,81.76492,345.26,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,316.73,10.84,D,0
20.70748,80.31615,347.57,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.89,5.18,D,0
21.11815,83.05754,342.34,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,311.8,2.52,D,0
20.96447,81.93665,343.67,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,317.38,10.48,D,0
19.41992,73.05814,337.6,0.63,0.54,2024-04-05,0746,N20,VIIRS,n,2,294.34,6.38,D,0
21.31423,84.29038,336.89,0.45,0.39,2024-04-05,0746,N20,VIIRS,l,2,311.03,2.5,D,0
20.72265,80.21764,351.75,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,314.43,5.9,D,0
20.72598,80.21706,349.97,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,314.48,5.9,D,0
20.72243,80.19461,340.4,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.67,2.97,D,0
21.38582,84.77882,338.39,0.48,0.4,2024-04-05,0746,N20,VIIRS,l,2,310.6,3.81,D,0
20.7338,80.22334,340.28,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,313.83,2.94,D,0
20.73203,80.21212,343.64,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.53,6.12,D,0
20.73771,80.22648,338.87,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,311.9,3.38,D,0
19.50072,73.30752,339.69,0.61,0.53,2024-04-05,0746,N20,VIIRS,n,2,306.88,4.24,D,0
20.73277,80.17345,349.23,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,315.99,6.56,D,0
20.96593,81.64935,343.53,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,317.05,6.52,D,0
21.18732,83.1547,341.36,0.41,0.37,2024-04-05,0746,N20,VIIRS,n,2,312.72,2.81,D,0
20.75686,80.26144,337.26,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,311.96,5.77,D,0
20.75628,80.25771,353.35,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,316.31,5.77,D,0
20.94398,81.45741,344.16,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,317.99,8.36,D,0
20.76194,80.27205,337.85,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,311.53,0.74,D,0
20.76018,80.26083,339.03,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,313,5.77,D,0
20.7596,80.2571,343.28,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,314.2,5.77,D,0
20.76409,80.26398,346.06,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.18,6.81,D,0
21.3233,84.03539,334.73,0.44,0.38,2024-04-05,0746,N20,VIIRS,l,2,307.62,2.17,D,0
21.52902,85.56459,336.46,0.52,0.42,2024-04-05,0746,N20,VIIRS,l,2,308.69,3.22,D,0
20.94834,81.39649,343.51,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,315.69,5.48,D,0
20.60662,79.21341,343.54,0.42,0.37,2024-04-05,0746,N20,VIIRS,l,2,316.77,5.7,D,0
20.96872,81.50964,345.7,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,316.74,6.02,D,0
21.45659,84.89104,335.57,0.48,0.4,2024-04-05,0746,N20,VIIRS,l,2,307.22,2.39,D,0
20.97147,81.50542,348.05,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,317.04,6.02,D,0
21.45597,84.88641,341.7,0.48,0.4,2024-04-05,0746,N20,VIIRS,n,2,312.26,6.44,D,0
17.70531,81.55627,336.76,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.21,3.61,D,0
17.70198,81.53467,332.88,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.57,2.59,D,0
17.78962,82.08836,332.69,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,306.98,1.74,D,0
17.78207,82.03805,344.31,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,311.08,2.9,D,0
17.77935,82.02007,336.49,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.27,3.42,D,0
17.73178,81.70725,339.93,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.16,7.92,D,0
17.71137,81.57376,345.2,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,310.67,3.72,D,0
17.78695,82.04829,334.4,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.58,0.93,D,0
17.71744,81.59124,343.67,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.5,2.44,D,0
17.71467,81.5732,338.29,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.09,3.72,D,0
17.88141,82.65677,351.33,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.79,16.68,D,0
17.88036,82.6496,331.82,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,305.21,2.71,D,0
17.80596,82.15196,332.18,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,305.41,3.72,D,0
17.78264,81.99744,344.49,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.87,5.71,D,0
17.71576,81.55817,349.73,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,310.45,5.97,D,0
17.71133,81.52928,333.84,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.2,3.47,D,0
17.8842,82.6527,340.35,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.92,16.68,D,0
17.80925,82.15142,345.38,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.75,3.72,D,0
17.79083,82.02924,334.48,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.69,1.05,D,0
17.76358,81.84956,337.46,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,307.23,2.11,D,0
17.76303,81.84596,332.48,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.41,2.11,D,0
17.76249,81.84238,336.66,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.87,3.77,D,0
17.76194,81.83878,343.16,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.81,3.77,D,0
17.74441,81.72364,331.86,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,305.59,2.3,D,0
17.71518,81.53232,336.55,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.15,3.47,D,0
17.79574,82.03948,335.93,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.4,1.28,D,0
17.79521,82.03589,335,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.75,0.95,D,0
17.7925,82.01791,337.71,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.3,2.19,D,0
17.77125,81.87775,338.78,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.54,3.8,D,0
17.76687,81.84903,350.8,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,310.24,5.79,D,0
17.76633,81.84544,338.6,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.99,5.79,D,0
17.39852,82.2165,339.52,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.29,3.08,D,0
17.30203,81.562,335.12,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.85,2.85,D,0
17.30148,81.5584,335.13,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.63,2.23,D,0
17.50746,82.90459,343.57,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.66,8.54,D,0
17.41387,82.22865,335.87,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.54,3.58,D,0
15.98991,74.06892,338.93,0.63,0.54,2024-04-05,0746,N20,VIIRS,n,2,306.95,5.48,D,0
17.41878,82.23886,344.01,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.05,3.71,D,0
17.41716,82.22813,333.88,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.09,1.98,D,0
17.25256,81.15706,339.09,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.7,4.81,D,0
17.42213,82.21631,336.35,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.68,2.26,D,0
17.27175,81.23608,335.27,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.01,3.03,D,0
17.32347,81.52522,331.87,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,305.34,2.41,D,0
17.31503,81.44873,335.19,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.57,2.34,D,0
17.39512,81.94855,338.32,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.01,12.18,D,0
17.39403,81.94138,337.95,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.26,16.21,D,0
16.73968,77.93233,348.74,0.53,0.42,2024-04-05,0746,N20,VIIRS,n,2,313.48,7.63,D,0
17.39896,81.9516,337.85,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.95,5.03,D,0
17.39787,81.94442,338.02,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.5,12.18,D,0
16.01811,74.00412,334.39,0.64,0.54,2024-04-05,0746,N20,VIIRS,n,2,299.47,6.38,D,0
17.38255,81.7775,336.79,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.3,3.29,D,0
17.29527,81.16854,350.83,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.59,8.62,D,0
16.61822,77.10434,347.01,0.39,0.44,2024-04-05,0746,N20,VIIRS,l,2,318.45,13.32,D,0
17.29803,81.16433,344.31,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.61,5.73,D,0
17.30135,81.16378,334.31,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.34,3.45,D,0
17.38029,81.63023,338.77,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.63,2.79,D,0
17.48614,82.30509,332.86,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.83,4.22,D,0
17.41223,81.81684,350.21,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,311.53,6.38,D,0
17.41168,81.81326,336.63,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.81,2.07,D,0
17.38359,81.62968,334.36,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.71,2.79,D,0
17.41553,81.81629,344.84,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.53,2.73,D,0
17.41498,81.81271,335.75,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.31,1.26,D,0
17.41883,81.81575,339.59,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.42,2.73,D,0
17.49987,82.30656,338.1,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.77,2.85,D,0
17.49933,82.30298,342.93,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,310.42,2.85,D,0
17.49243,82.21214,338.57,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.63,1.78,D,0
17.32215,81.10029,334.75,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.25,2.4,D,0
17.49842,82.22955,336.18,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.64,2.33,D,0
17.39258,81.48764,332.02,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.63,2.14,D,0
17.5327,82.36362,339.54,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.63,2.84,D,0
17.53216,82.36002,335.77,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.99,2.6,D,0
17.30186,80.86607,345.73,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,312.61,5.49,D,0
17.39635,81.44631,334.69,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.66,2.76,D,0
17.38959,81.40282,335.51,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.72,7.1,D,0
17.54413,82.39494,336.94,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.31,3.42,D,0
17.53607,82.34097,340.6,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,307.54,2.78,D,0
17.52799,82.28712,338.55,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.41,2.99,D,0
17.54905,82.40522,335.24,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,310,2.48,D,0
17.53236,82.29375,341.47,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.21,2.39,D,0
17.5518,82.40104,367,0.38,0.36,2024-04-05,0746,N20,VIIRS,h,2,314.9,14.46,D,0
17.55234,82.40466,334.4,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.43,1.94,D,0
17.54965,82.38663,354.51,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,313.75,16.42,D,0
16.17567,74.40824,335.31,0.59,0.53,2024-04-05,0746,N20,VIIRS,l,2,307.81,1.99,D,0
17.54764,82.32801,335.89,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.74,2.58,D,0
17.38863,81.28751,331.09,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,305.91,2.24,D,0
16.67011,76.99286,341.79,0.4,0.44,2024-04-05,0746,N20,VIIRS,l,2,315.83,15.29,D,0
17.54891,82.26904,344.99,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,311.65,5.68,D,0
17.41261,81.35434,347.4,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,307.2,4.26,D,0
17.41205,81.35072,333.39,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,306.67,4.26,D,0
16.69394,77.05625,346.64,0.39,0.44,2024-04-05,0746,N20,VIIRS,l,2,318.68,20.56,D,0
17.42265,81.39716,339.22,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,308.64,2.77,D,0
17.42209,81.39355,340.94,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.89,2.77,D,0
17.28484,80.52137,337.38,0.4,0.37,2024-04-05,0746,N20,VIIRS,l,2,307.22,2.62,D,0
17.42707,81.40376,344.01,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,310.49,3.1,D,0
17.42651,81.40016,338.16,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,308.47,3.1,D,0
17.4164,81.33495,333.97,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,306.1,1.61,D,0
17.63143,82.73219,339.63,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.72,3.8,D,0
17.5745,82.34953,336.74,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.54,1.75,D,0
17.57396,82.34592,344.31,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,310.32,3.57,D,0
17.29397,80.5352,338.21,0.4,0.37,2024-04-05,0746,N20,VIIRS,l,2,306.55,1.69,D,0
17.57726,82.34541,353.46,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,316.73,20.82,D,0
17.56221,82.22268,343.95,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.96,2.69,D,0
17.42575,81.32953,332.66,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,306.28,3.4,D,0
17.34963,80.84278,344.02,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,310.7,3.43,D,0
17.34905,80.8391,347.99,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,313.49,5.91,D,0
17.30248,80.54523,333.78,0.4,0.37,2024-04-05,0746,N20,VIIRS,l,2,306.48,1.77,D,0
17.35239,80.83852,339.27,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,310.16,3.96,D,0
17.35181,80.83485,340.81,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,311.48,3.96,D,0
17.58068,82.30065,338.12,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,310.95,3.39,D,0
17.57907,82.28987,339.52,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.9,3.66,D,0
17.57799,82.28268,348.19,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.97,5.45,D,0
17.42391,81.27388,336.73,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.88,4.91,D,0
17.42335,81.27026,335.29,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.91,3.14,D,0
17.35515,80.83427,350.46,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,312.1,3.96,D,0
17.35457,80.8306,336.8,0.4,0.37,2024-04-05,0746,N20,VIIRS,l,2,310.91,3.09,D,0
17.30919,80.54398,333.67,0.4,0.37,2024-04-05,0746,N20,VIIRS,l,2,307.19,2.14,D,0
17.45193,81.43284,347.64,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.26,6.26,D,0
17.35791,80.82999,344.93,0.4,0.37,2024-04-05,0746,N20,VIIRS,l,2,311.49,3.58,D,0
16.17085,74.04573,346.74,0.63,0.54,2024-04-05,0746,N20,VIIRS,n,2,309.07,8.17,D,0
17.57431,82.21333,341.04,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,311.64,5.05,D,0
17.43899,81.32724,337.44,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,307.55,2.31,D,0
17.45622,81.37274,339.58,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.03,3,D,0
17.45341,81.35459,333.84,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,306.76,2.58,D,0
17.32659,80.54466,343.19,0.4,0.37,2024-04-05,0746,N20,VIIRS,n,2,308.43,4.18,D,0
17.41203,81.06615,342,0.39,0.36,2024-04-05,0746,N20,VIIRS,n,2,312.9,5.98,D,0
17.60429,82.30045,339.16,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,312.11,8.72,D,0
17.57668,82.11723,337.08,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,307.95,3.2,D,0
17.55279,81.95922,343.86,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,313.94,4.4,D,0
17.60381,82.27477,336.19,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,309.2,3.48,D,0
17.60327,82.27116,337.18,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,310.44,3.48,D,0
17.57568,82.08797,338.63,0.38,0.36,2024-04-05,0746,N20,VIIRS,l,2,311.7,10.13,D,0
16.2772,74.41978,342.72,0.59,0.53,2024-04-05,0746,N20,VIIRS,n,2,312.04,9.72,D,0
17.64486,82.52628,336.4,0.39,0.36,2024-04-05,0746,N20,VIIRS,l,2,310,2.56,D,0
17.58273,82.11256,341.12,0.38,0.36,2024-04-05,0746,N20,VIIRS,n,2,309.82,7.24,D,0
