cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,forest_distance_km,farmland_distance_km,population_distance_km,industrial_feature_count,forest_feature_count,farmland_feature_count,population_feature_count,land_cover_type
911,17.832520000000002,81.79849,5,2,1.507638888888889,0.967524323497628,1.0,0.0502546296296296,3.316444035006909,0.5082529288493473,49.71253440524496,13.334,34.6,312.072,335.06,46.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
912,17.898296,81.737824,5,2,1.507638888888889,0.7927651075109551,1.0,0.0502546296296296,3.316444035006909,0.5577975585370374,50.70342699899876,4.5600000000000005,6.08,328.776,337.57,42.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
913,22.35559,76.4763975,4,1,1.0,0.4954644936366821,1.0,0.0333333333333333,4.0,0.6686885608151032,54.20710454963539,1.77,2.52,332.85749999999996,336.09,35.0,1,INDUSTRIAL,,12.945,,13.715,0.0,2.0,0.0,2.0,forest
914,22.362305,76.49514749999999,4,1,1.0,0.6126319637587657,1.0,0.0333333333333333,4.0,0.6201042906709932,53.235419146753195,5.115,9.89,343.92500000000007,367.0,57.5,1,INDUSTRIAL,,14.979,,,0.0,1.0,0.0,0.0,forest
915,25.05530333333333,93.94838666666664,3,2,1.0,0.2488201797806477,1.0,0.0333333333333333,3.0,0.8007557983052833,54.34844929943901,4.723333333333334,5.62,331.79999999999995,332.71,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
916,18.054373333333334,82.29523666666667,3,2,1.0,0.4898402533715585,1.0,0.0333333333333333,3.0,0.6712129020121228,51.75759137357579,12.146666666666668,14.42,359.9166666666667,367.0,70.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
917,17.71124,80.05785333333333,3,1,1.0,0.2909721613302505,1.0,0.0333333333333333,3.0,0.774610041915679,53.825534171646915,5.793333333333334,8.58,337.77,342.74,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
918,18.06277,81.96399249999999,4,1,1.0,0.2811874744444674,1.0,0.0333333333333333,4.0,0.7805258948801443,56.443851230936225,7.864999999999999,10.94,336.74249999999995,339.25,45.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
919,17.988726666666665,81.09755666666666,3,2,1.0,0.7008974684019436,1.0,0.0333333333333333,3.0,0.5879249152740155,50.091831638813645,4.633333333333334,6.78,336.18333333333334,344.8,43.333333333333336,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
920,17.55778666666667,78.67214666666668,3,1,1.0,0.3470458061700892,1.0,0.0333333333333333,3.0,0.7423652524803093,53.18063838293951,11.55,14.76,340.76666666666665,344.23,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
921,22.1337175,76.03460999999999,4,1,1.0,0.4872797423703936,1.0,0.0333333333333333,4.0,0.6723684667460219,54.28070266825378,5.680000000000001,8.56,352.945,367.0,57.5,1,INDUSTRIAL,,,,12.349,0.0,0.0,0.0,5.0,population
922,24.9665725,94.50321,4,1,1.0,0.2254489782623287,1.0,0.0333333333333333,4.0,0.8160274460532722,57.15388225439878,5.29,5.67,345.11,348.6,50.0,1,INDUSTRIAL,,,,,,,,,unknown
923,24.97741666666667,94.39903,3,1,1.0,0.3845236843780066,1.0,0.0333333333333333,3.0,0.7222700566868577,52.778734467070485,7.46,7.46,351.93666666666667,367.0,60.0,1,INDUSTRIAL,,,,,,,,,unknown
924,18.347668,82.337496,5,1,1.0,0.7184410262263241,1.0,0.0333333333333333,5.0,0.5819227920762506,54.971789174858344,5.068,8.12,332.73400000000004,342.2,46.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
925,24.127206,85.35560400000001,15,2,1.50625,1.7400329198462727,1.0,0.0502083333333333,9.95850622406639,0.3649591188328147,63.450656270155605,4.242,11.47,332.19,350.71,43.333333333333336,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
926,24.11677333333333,85.28325666666667,3,2,1.0,0.3087553177337543,1.0,0.0333333333333333,3.0,0.7640847654637261,53.615028642607854,3.643333333333333,4.62,342.91333333333336,346.99,50.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
927,24.13849375,85.41506,8,2,1.0,0.9829528283216742,1.0,0.0333333333333333,8.0,0.5042984309648844,60.919301952631024,8.7625,21.04,340.30625,349.59,45.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
928,24.288591666666665,85.80665833333335,6,2,1.50625,1.1233769250281254,1.0,0.0502083333333333,3.983402489626555,0.4709479453285263,50.63267346397025,7.010000000000001,17.52,333.545,353.57,40.0,1,INDUSTRIAL,,,,,,,,,unknown
