cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,forest_distance_km,farmland_distance_km,population_distance_km,industrial_feature_count,forest_feature_count,farmland_feature_count,population_feature_count,land_cover_type
0,21.759986,86.94781300000001,10,1,1.0,0.5519555228907058,1.0,0.0333333333333333,10.0,0.6443483625982904,68.72030058529914,8.015,11.31,352.52799999999996,367.0,62.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
1,21.761637500000003,86.808895,4,3,2.04375,0.4784902483226965,1.0,0.068125,1.9571865443425072,0.6763656379434836,50.12340411972593,3.6175,4.07,338.09499999999997,346.57,40.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
2,21.778833333333335,86.78898,3,1,1.0,0.5785385723991742,1.0,0.0333333333333333,3.0,0.6334973484240739,51.00328030181481,3.0700000000000003,3.66,332.3866666666666,334.57,43.333333333333336,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
3,21.64392,85.77775333333334,3,1,1.0,0.5020764459677873,1.0,0.0333333333333333,3.0,0.6657450775454377,51.648234884242086,11.743333333333334,15.33,350.7366666666667,367.0,60.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
4,22.11165384615385,86.90940923076923,13,4,7.047916666666667,1.5367098642232249,0.5675436003547147,0.2349305555555555,1.844516701152823,0.3942114209053283,35.39509207051895,7.172307692307692,11.41,343.77923076923076,367.0,50.76923076923077,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
5,22.392118,86.85484199999999,5,2,4.017361111111111,0.6359971394823477,0.4978392394122731,0.133912037037037,1.2445980985306828,0.6112480125218397,33.61943360505762,8.613999999999999,9.77,347.85,352.32,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
6,22.392475,85.77237,8,7,7.567361111111111,0.6513648015330232,0.9250252363035696,0.2522453703703703,1.0571716986326511,0.605559715861488,48.81101491217774,1.99,5.97,312.7675,345.16,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
7,22.3893425,86.52668749999998,12,3,3.029861111111111,1.5546799974622083,0.9901443960577584,0.1009953703703703,3.960577584231034,0.3914384584344769,49.95942927025913,2.989166666666667,9.57,321.94166666666666,350.39,43.333333333333336,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
8,22.306673999999997,85.876576,5,2,2.0430555555555556,0.5325396766335181,0.9789259007477906,0.0681018518518518,2.4473147518694764,0.6525116545084619,50.238843288572944,4.622000000000001,5.44,340.742,346.52,46.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
9,21.54827125,86.26862208333334,24,9,9.471527777777778,2.7738822787462785,0.9502162915169732,0.3157175925925926,2.533910110711929,0.264979118620576,48.033786209515355,2.6016666666666666,6.81,322.14208333333335,347.71,48.333333333333336,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
10,21.542028571428578,86.15339500000002,14,6,8.484722222222222,2.2842532862456504,0.7071533802586347,0.282824074074074,1.6500245539368146,0.3044832151612571,38.49992894767807,5.770714285714285,10.34,339.62857142857143,367.0,49.285714285714285,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
11,21.55039285714286,85.70623857142857,7,4,8.952083333333333,1.2545758151672082,0.4468233651384687,0.2984027777777777,0.7819408889923203,0.4435424141750744,31.690470904580792,5.85,15.44,340.4271428571428,347.12,44.285714285714285,1,WILDFIRE,,11.398,,,0.0,1.0,0.0,0.0,forest
12,21.847283333333337,86.75070666666666,3,1,1.0,0.3883627988576864,1.0,0.0333333333333333,3.0,0.7202728284154383,52.7387899016421,18.126666666666665,26.06,352.8166666666666,356.14,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
13,22.069197428571428,86.11538514285715,35,9,7.964583333333334,3.038124289599692,1.0,0.2654861111111111,4.3944546167930945,0.2476397278250027,52.57608387626056,2.304857142857143,5.8,317.3754285714286,350.66,47.714285714285715,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
14,22.155083333333337,86.89447666666666,3,2,7.964583333333334,0.4703125986307528,0.2511116923881768,0.2654861111111111,0.3766675385822652,0.6801274782867689,28.71472196161412,5.376666666666668,5.9,338.5733333333333,340.52,43.333333333333336,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
15,22.20724,86.07952333333333,3,2,3.9472222222222224,0.501272691019682,0.5066854327938072,0.1315740740740741,0.7600281491907107,0.6661015057303069,33.71201532324898,4.8500000000000005,6.78,340.59666666666664,347.47,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
16,22.240590603015075,85.9096488442211,199,9,8.484722222222222,12.107901679468922,1.0,0.282824074074074,23.45392044524472,0.0762898612190777,63.5963990762334,2.750954773869347,14.42,320.17959798994974,367.0,47.537688442211056,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
17,22.05615307692308,86.17125692307692,13,6,6.061111111111111,1.0362173337729053,0.9899175068744273,0.202037037037037,2.1448212648945923,0.4911067121440819,49.93263853727685,1.4753846153846153,2.69,312.8169230769231,339.5,48.46153846153846,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
18,22.0476375,86.15156,4,2,5.540972222222222,0.7943962275981065,0.3609474871537786,0.184699074074074,0.7218949743075573,0.5572905162303827,28.396449226841757,2.51,2.79,329.75,342.63,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
19,22.296266826923077,86.35370701923078,104,6,6.061111111111111,6.825940370974776,0.9899175068744273,0.202037037037037,17.15857011915674,0.1277801711483578,62.3040545551259,2.0128846153846154,7.17,316.9751923076923,351.75,48.46153846153846,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
20,21.822881410256407,86.19704025641025,78,8,7.497916666666667,6.441725852678622,1.0,0.2499305555555555,10.402889691580995,0.1343774306923781,63.935812502736454,3.0958974358974363,13.2,320.5873076923077,367.0,49.35897435897436,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
21,21.88248333333333,86.95084333333334,3,2,6.977777777777778,0.2268823642311077,0.286624203821656,0.2325925925925926,0.4299363057324841,0.8150740683494168,31.78986306078404,4.303333333333334,9.25,338.22666666666663,347.9,36.666666666666664,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
22,21.944268,86.84303200000001,5,1,1.0,0.3755812723047061,1.0,0.0333333333333333,5.0,0.7269654073761547,57.87264148085642,2.182,2.51,334.40999999999997,338.9,38.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
23,22.076594285714283,86.87367571428571,7,2,3.9479166666666665,0.7326216538641618,0.5065963060686016,0.1315972222222222,1.7730870712401057,0.5771600497833789,34.46373841138144,2.8299999999999996,5.36,335.2714285714286,338.41,41.42857142857143,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
24,22.129543333333334,86.87517666666666,3,1,1.0,0.3987084425013791,1.0,0.0333333333333333,3.0,0.7149452806702523,52.63223894673838,7.29,8.15,362.6766666666667,367.0,70.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
25,22.116186666666664,86.71533333333333,3,2,6.977777777777778,0.675598676116149,0.286624203821656,0.2325925925925926,0.4299363057324841,0.5968016173884122,27.42441404156395,2.766666666666667,3.45,339.0833333333333,351.82,43.333333333333336,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
26,22.25633,86.48929666666668,3,3,8.035416666666666,0.7034190170936409,0.3733471610059632,0.2678472222222222,0.3733471610059632,0.5870546177805338,30.57105564386004,2.953333333333333,4.45,336.63333333333327,342.81,43.333333333333336,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
27,21.33785333333333,86.11438249999999,12,4,7.497916666666667,1.0419656015019807,0.5334815226451792,0.2499305555555555,1.6004445679355377,0.4897242143865908,36.048305275814926,2.1333333333333333,5.23,316.8925,341.67,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
28,21.306213333333332,85.91914666666666,3,3,6.977777777777778,0.3883197023671845,0.4299363057324841,0.2325925925925926,0.4299363057324841,0.7202951872648126,34.1936484964168,5.523333333333333,7.01,341.7633333333333,343.04,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
29,21.408617714285715,86.55641257142858,35,6,5.990972222222222,2.6739227869325664,1.0,0.199699074074074,5.842123565550017,0.2721886272506343,55.04155831073958,3.292285714285714,8.35,326.4228571428572,355.34,46.0,1,WILDFIRE,,2.767,,12.189,0.0,12.0,0.0,1.0,forest
30,21.368593333333337,85.98310333333332,3,3,2.9604166666666667,0.6852278924898869,1.0,0.0986805555555555,1.0133708655876144,0.593391555205345,46.86827215696483,3.766666666666667,6.47,327.15333333333336,342.74,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
31,21.42341,85.74592166666667,6,4,4.5375,0.786450458741079,0.8815426997245179,0.15125,1.322314049586777,0.5597692312747957,44.728700741198395,2.963333333333334,4.92,323.4433333333334,347.92,46.666666666666664,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
32,21.462873333333334,85.78889,3,3,5.540972222222222,0.802604954234417,0.5414212307306681,0.184699074074074,0.5414212307306681,0.5547527191972627,33.30872123454382,1.6366666666666667,1.82,324.02666666666664,336.33,36.666666666666664,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
33,21.523809999999997,86.01253399999999,5,3,1.9736111111111112,0.746379774955607,1.0,0.065787037037037,2.533427163969036,0.5726131362380328,49.43050656060917,5.256,9.22,341.48199999999997,348.12,38.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
34,21.744502500000003,86.97793,4,3,5.004166666666666,0.6699820740510796,0.5995004163197336,0.1668055555555555,0.7993338884263115,0.5988088228840551,36.12966255722778,2.9625,4.2,328.91,342.41,40.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
35,21.84073666666667,86.46391999999999,3,3,2.9611111111111112,0.4812707882507764,1.0,0.0987037037037037,1.0131332082551594,0.6750960107576912,48.50234582838432,2.3233333333333333,3.65,319.0133333333333,332.57,50.0,1,WILDFIRE,,12.935,,,0.0,1.0,0.0,0.0,forest
36,21.432793333333336,86.30170333333332,3,2,1.0,0.2698261908118277,1.0,0.0333333333333333,3.0,0.7875093514653986,54.0835203626413,5.586666666666666,7.53,344.24,348.72,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
37,21.40486,85.97318,3,1,1.0,0.3395324888328414,1.0,0.0333333333333333,3.0,0.746529112460212,53.26391558253758,6.410000000000001,12.4,341.1566666666667,343.18,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
38,21.459921666666663,86.32109333333334,6,3,2.49375,1.2695329979778849,1.0,0.0831249999999999,2.406015037593985,0.4406192819804704,46.90554823359437,3.48,7.26,330.84999999999997,350.76,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
39,21.46739,86.1964375,4,2,1.9736111111111112,0.8349812884291594,1.0,0.065787037037037,2.0267417311752287,0.5449646850928124,47.61082395572024,3.935,4.83,339.1225,342.57,40.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
40,21.547325,86.7086625,4,3,5.990972222222222,0.3969592394906305,0.5007534484757158,0.199699074074074,0.6676712646342877,0.7158404996588357,36.001068460885755,4.260000000000001,7.51,340.44500000000005,347.83,40.0,1,WILDFIRE,,10.38,11.875,14.007,0.0,7.0,2.0,1.0,forest
41,21.645621428571424,86.88426142857143,7,2,1.0,0.5212027735690037,1.0,0.0333333333333333,7.0,0.657374557406195,61.48082448145723,5.005714285714285,7.09,344.8014285714286,367.0,54.285714285714285,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
42,21.55653666666667,86.09600333333333,3,2,2.49375,0.4845691849509284,0.8020050125313284,0.0831249999999999,1.2030075187969924,0.673596091133371,42.61771599559975,5.466666666666668,10.21,330.8833333333334,346.25,50.0,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
43,21.52894,85.79246833333333,6,2,3.4805555555555556,1.3017133576666928,0.5746209098164405,0.1160185185185185,1.7238627294493216,0.4344589636538088,33.13792635415566,3.3783333333333334,6.33,331.24166666666673,344.24,36.666666666666664,1,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
