cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,forest_distance_km,farmland_distance_km,population_distance_km,industrial_feature_count,forest_feature_count,farmland_feature_count,population_feature_count,land_cover_type
196,31.418796666666665,74.98340999999999,3,3,10.99652777777778,0.8219294440536714,0.2728133880644142,0.366550925925926,0.2728133880644142,0.5488686750542143,29.007581761325905,2.536666666666666,3.56,332.28000000000003,333.24,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
197,31.4093175,74.69093749999999,4,3,16.0,0.6598045407728504,0.1875,0.5333333333333333,0.25,0.6024805785471419,31.632944904276172,6.922499999999999,13.95,344.2675,367.0,57.5,1,AGRICULTURAL,,,5.493,7.039,0.0,0.0,3.0,24.0,farmland
198,31.4860875,74.718675,4,2,5.004166666666666,0.2995891382909627,0.3996669442131557,0.1668055555555555,0.7993338884263115,0.7694739595277471,33.54796112690428,6.54,9.95,339.27750000000003,354.81,50.0,1,AGRICULTURAL,,13.733,6.815,6.282,0.0,2.0,5.0,27.0,population
199,31.59256,75.44770333333334,3,3,11.980555555555556,0.7162050179663996,0.2504057500579643,0.3993518518518518,0.2504057500579643,0.5826809673269341,29.775602519718813,2.966666666666667,4.01,336.42,339.73,50.0,1,AGRICULTURAL,5.191,,8.189,0.237,8.0,0.0,7.0,70.0,population
200,31.995566666666665,75.28739666666667,3,2,16.0,0.5568503106051039,0.125,0.5333333333333333,0.1875,0.642322510512477,30.39853354358287,12.5,17.81,340.94666666666666,345.11,43.333333333333336,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
201,31.893775,74.28639166666666,6,5,30.025,1.1884879012737883,0.1665278934221482,1.0,0.1998334721065778,0.4569364991316422,39.634150465563735,4.191666666666667,4.95,336.665,346.45,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
202,27.956526666666665,77.69463333333333,3,2,21.002777777777776,0.6605834492984372,0.095225499272583,0.7000925925925926,0.1428382489088745,0.6021979807292911,32.76013502985031,5.1433333333333335,5.45,336.24666666666667,340.73,43.333333333333336,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
203,29.47292,74.54479666666667,3,2,1.0,0.3787111948881268,1.0,0.0333333333333333,3.0,0.7253150650460507,52.83963463425435,5.293333333333334,5.99,333.25666666666666,333.94,43.333333333333336,1,AGRICULTURAL,,5.649,13.22,2.485,0.0,1.0,1.0,46.0,population
204,29.71466,75.74596333333334,3,2,21.004166666666663,0.2446816028268975,0.0952192025391787,0.7001388888888889,0.1428288038087681,0.8034183181697381,36.78548667131427,3.22,4.11,332.88666666666666,333.22,36.666666666666664,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
205,29.67809,74.5785875,4,3,12.96875,0.846152167918042,0.2313253012048192,0.4322916666666667,0.308433734939759,0.5416671590661609,29.351478221483863,3.515,6.59,332.375,333.76,50.0,1,AGRICULTURAL,,,,7.282,0.0,0.0,0.0,6.0,population
