cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,persistence_label,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,industrial_feature_count,forest_distance_km,forest_feature_count,farmland_distance_km,farmland_feature_count,population_distance_km,population_feature_count,land_cover_type
593,21.763041666666663,82.02976833333334,6,5,23.964583333333337,2.405971633225379,0.2086412240285143,1.0,0.2503694688342172,0.2936019754964965,38.67522128859637,LOW / TRANSIENT,2.9716666666666662,3.93,331.41833333333335,336.41,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
594,21.7713988,81.603506,25,15,24.95277777777778,5.6438264251267505,0.6011354781253478,1.0,1.0018924635422464,0.1505156721461039,51.05384010439374,MEDIUM / RECURRENT,4.132,9.2,333.8768,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
595,21.82110136363636,81.48362545454546,22,7,23.964583333333337,5.63997307870521,0.29209771363992,1.0,0.9180213857254628,0.1506030202452265,40.07152315375266,MEDIUM / RECURRENT,4.947727272727273,11.91,337.1531818181818,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
596,21.964466666666667,81.46727333333332,3,3,17.975,0.8454575793644904,0.1668984700973574,1.0,0.1668984700973574,0.54187103035138,42.012664000629826,MEDIUM / RECURRENT,3.0733333333333337,4.57,331.78333333333336,332.88,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
597,22.594633333333334,79.94498333333333,3,3,11.983333333333333,0.8642506908809875,0.2503477051460361,1.0,0.2503477051460361,0.5364085446724071,44.99103598385148,MEDIUM / RECURRENT,2.766666666666667,2.79,332.45,334.47,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
598,22.703381428571426,78.30483885714287,35,15,21.990972222222226,6.264881416865858,0.6820980831780719,1.0,1.5915621940821676,0.1376484959105375,54.8095272176076,MEDIUM / RECURRENT,3.906857142857143,8.72,334.49485714285714,347.77,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
599,23.900856666666662,79.98591,3,2,9.94097222222222,0.7345659988455477,0.2011875654907439,1.0,0.3017813482361159,0.5765130878072998,44.17538924479427,MEDIUM / RECURRENT,4.013333333333333,5.31,331.2866666666667,333.42,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
600,24.30077823529412,80.20806823529412,17,14,24.95277777777778,4.737605939583006,0.5610597795836579,1.0,0.6812868752087275,0.1742887208584905,49.48544045301529,MEDIUM / RECURRENT,4.71,14.07,336.23588235294113,354.95,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
601,25.891925714285716,79.14001,7,6,21.990972222222226,1.6795363715813296,0.2728392332712287,1.0,0.3183124388164335,0.3731988901534669,42.64997584519521,MEDIUM / RECURRENT,6.372857142857143,11.31,337.0457142857143,348.67,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
602,26.033142,79.31286600000001,5,3,6.977777777777778,1.0599679753865892,0.4299363057324841,0.9968253968253968,0.7165605095541401,0.4854444398886018,51.11041543815218,MEDIUM / RECURRENT,5.628,8.38,337.85,345.02,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
