cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,forest_distance_km,farmland_distance_km,population_distance_km,industrial_feature_count,forest_feature_count,farmland_feature_count,population_feature_count,land_cover_type
247,30.333698571428577,76.63682428571428,7,2,766.5763888888889,120.22739129701104,0.0026090028717149,1.0,0.0091315100510023,0.0082489608107623,25.266078077494203,4.695714285714286,8.29,331.0785714285715,348.21,44.285714285714285,2,WILDFIRE,,,,,,,,,unknown
248,30.3683004347826,78.54863739130434,23,4,766.5763888888889,196.7132684104783,0.0052180057434299,1.0,0.0300035330247221,0.0050578294923731,25.332705594712166,2.4395652173913045,9.18,317.0530434782609,349.86,49.130434782608695,2,WILDFIRE,,,,,,,,,unknown
249,30.77297384615385,78.1603046153846,13,3,766.5763888888889,146.85826063021943,0.0039135043075724,1.0,0.0169585186661472,0.0067632338953378,25.295066103799297,2.8699999999999997,8.06,318.1769230769231,342.69,50.0,2,WILDFIRE,,,,,,,,,unknown
251,30.415348749999996,78.40204125,24,6,767.0479166666667,337.6111575853283,0.0078221971139351,1.0,0.0312887884557407,0.0029532399556207,25.37195268366983,7.300833333333333,24.29,321.78749999999997,367.0,51.666666666666664,2,WILDFIRE,,,,,,,,,unknown
253,30.641568999999997,75.895815,10,3,767.0479166666667,346.29930959829903,0.0039110985569675,1.0,0.0130369951898919,0.0028793607483891,25.20751265965154,7.061999999999999,15.72,343.005,367.0,52.0,2,WILDFIRE,,,,,,,,,unknown
254,30.4799876,78.0995376,25,5,768.0340277777777,117.43681710342096,0.0065101282224004,1.0,0.0325506411120022,0.0084433204509944,25.445546858471907,3.2636000000000003,8.06,323.5252,343.29,48.4,2,WILDFIRE,,,,,,,,,unknown
260,28.10636962962963,74.69719185185184,27,9,807.6,798.6960448885873,0.0111441307578008,1.0,0.0334323922734026,0.0012504751103768,25.442914405625068,10.213333333333331,67.36,338.19481481481483,367.0,48.148148148148145,2,WILDFIRE,,,,,,,,,unknown
262,27.089764545454543,76.97224818181819,11,5,799.5659722222222,748.2533892310527,0.006253392682662,1.0,0.0137574639018564,0.0013346619639936,25.248688679514373,4.3172727272727265,7.18,331.77818181818185,346.61,50.0,2,WILDFIRE,,,,,,,,,unknown
263,27.4878232,77.1874556,50,10,778.5618055555556,1023.7557206919262,0.0128441954494085,1.0,0.0642209772470429,0.0009758423200846,25.565395153001553,4.4558,19.4,323.5648,349.64,46.8,2,WILDFIRE,,,,,,,,,unknown
264,22.380016470588235,77.87938411764706,17,7,799.0430555555556,1178.0540698237269,0.0087604791147744,1.0,0.0212754492787379,0.0008481375244729,25.33296574712953,8.323529411764707,13.35,343.7258823529412,367.0,50.0,2,WILDFIRE,,,,,,,,,unknown
268,27.081599,78.584475,10,3,767.0444444444445,791.8354496405581,0.0039111162615522,1.0,0.0130370542051742,0.0012612957713398,25.175152038786297,6.797,14.34,343.195,355.5,44.0,2,WILDFIRE,,,,,,,,,unknown
270,25.645865714285716,78.34127714285715,7,4,769.0180555555555,584.8008629730537,0.005201438342186,1.0,0.0091025170988255,0.0017070647436823,25.212940737886285,8.935714285714285,17.28,341.3614285714285,346.55,41.42857142857143,2,WILDFIRE,,,,,,,,,unknown
272,25.031323333333333,79.21412888888888,9,2,767.0444444444445,685.2529058760606,0.0026074108410348,1.0,0.0117333487846568,0.0014571887294574,25.13669947178184,3.931111111111111,7.28,329.3277777777778,350.93,50.0,2,WILDFIRE,,,,,,,,,unknown
273,27.83155153846154,80.25119923076923,13,4,770.00625,862.2512040280624,0.0051947630295208,1.0,0.0168829798459428,0.0011584113585174,25.22121856767083,7.785384615384616,15.25,345.4792307692308,367.0,59.23076923076923,2,WILDFIRE,,,,,,,,,unknown
275,26.15193,78.06926999999999,7,2,767.0444444444445,574.5239070986152,0.0026074108410348,1.0,0.0091259379436219,0.0017375472811221,25.135788115712543,2.912857142857143,5.16,327.0942857142857,348.51,47.142857142857146,2,WILDFIRE,,,,,0.0,0.0,0.0,0.0,unknown
280,25.22257142857143,79.60429857142857,7,2,767.0444444444445,773.5766441658183,0.0026074108410348,1.0,0.0091259379436219,0.0012910278247247,25.126857726584596,9.13142857142857,13.56,345.8971428571428,367.0,54.285714285714285,2,WILDFIRE,,,,,,,,,unknown
282,25.74344875,78.88065,8,3,771.0625,765.7178345110366,0.0038907351868363,1.0,0.0103752938315635,0.0013042607788531,25.168745505761063,6.699999999999999,9.36,337.25375,348.16,45.0,2,WILDFIRE,,,,,,,,,unknown
283,24.814846666666668,77.23180916666666,12,5,767.0444444444445,699.014991732336,0.0065185271025871,1.0,0.0156444650462091,0.0014285408338545,25.26323779237023,6.539166666666667,16.63,335.80833333333334,355.07,46.666666666666664,2,WILDFIRE,,,,,,,,,unknown
284,28.760434583333332,76.33194041666667,48,4,773.0375,1221.0277625128722,0.0051743932215448,1.0,0.0620927186585385,0.0008183120144043,25.32682983358079,10.183750000000002,18.38,347.7208333333333,367.0,53.125,2,WILDFIRE,,,,,,,,,unknown
287,27.85816,77.41648000000002,9,2,767.0458333333333,487.48774326007816,0.0026074061197994,1.0,0.0117333275390975,0.0020471342706086,25.148498187853903,12.788888888888888,16.28,351.42333333333335,367.0,56.666666666666664,2,WILDFIRE,,,,,,,,,unknown
290,27.286475555555555,77.65603999999999,9,3,768.0326388888889,690.4829582419721,0.0039060839970812,1.0,0.0117182519912438,0.0014461672382243,25.17540149465504,4.801111111111111,9.55,333.44888888888886,346.23,50.0,2,WILDFIRE,,,,,,,,,unknown
291,31.07469,76.058025,8,2,767.0479166666667,222.7953840139829,0.0026073990379783,1.0,0.0104295961519135,0.0044683674080494,25.19366330968013,9.16125,20.06,345.98625000000004,367.0,51.25,2,WILDFIRE,,,,,,,,,unknown
292,30.643608181818184,76.31452545454546,11,3,767.0479166666667,158.91141836033805,0.0039110985569675,1.0,0.0143406947088811,0.0062534621370604,25.27825393622244,11.57181818181818,17.1,344.4490909090909,354.95,39.09090909090909,2,WILDFIRE,,,,,,,,,unknown
296,30.45127153846154,78.13925692307693,13,2,767.5645833333333,146.96519980405893,0.002605643933328,1.0,0.0169366855666325,0.0067583458902785,25.255677949721996,5.688461538461539,12.0,331.61769230769227,347.19,50.0,2,WILDFIRE,,,,,,,,,unknown
