latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14.19186,79.83707,335.25,0.58,0.52,2026-06-07,0726,N21,VIIRS,n,2.0NRT,290.57,4.9,D
14.14563,79.98159,330.71,0.57,0.52,2026-06-07,0726,N21,VIIRS,n,2.0NRT,289.69,8.21,D
14.14662,79.98677,335.55,0.57,0.52,2026-06-07,0726,N21,VIIRS,n,2.0NRT,289.92,8.21,D
14.14482,79.98487,335.65,0.57,0.52,2026-06-07,0726,N21,VIIRS,n,2.0NRT,293.69,14.53,D
13.49945,79.78596,330.71,0.6,0.53,2026-06-07,0726,N21,VIIRS,n,2.0NRT,284.27,7.65,D
13.37284,79.69121,340.35,0.62,0.54,2026-06-07,0726,N21,VIIRS,n,2.0NRT,288.69,9.37,D
13.41941,79.96487,334.38,0.59,0.53,2026-06-07,0726,N21,VIIRS,n,2.0NRT,294.45,5.92,D
13.46264,80.19544,332.61,0.57,0.52,2026-06-07,0726,N21,VIIRS,n,2.0NRT,294.67,7.81,D
13.35525,80.30767,330.53,0.56,0.52,2026-06-07,0726,N21,VIIRS,n,2.0NRT,298.01,4.61,D
12.97358,79.58253,337.71,0.32,0.54,2026-06-07,0726,N21,VIIRS,n,2.0NRT,293,4.36,D
12.37496,79.50674,348.65,0.33,0.55,2026-06-07,0726,N21,VIIRS,n,2.0NRT,295.65,3.25,D
12.35936,79.56184,332.76,0.33,0.55,2026-06-07,0726,N21,VIIRS,n,2.0NRT,296.55,1.42,D
12.29553,79.97637,339.18,0.62,0.54,2026-06-07,0726,N21,VIIRS,n,2.0NRT,294.95,5.92,D
12.24208,79.79489,331.65,0.32,0.54,2026-06-07,0726,N21,VIIRS,n,2.0NRT,293.58,7,D
11.72604,79.1706,332.49,0.36,0.57,2026-06-07,0726,N21,VIIRS,n,2.0NRT,295.39,2.03,D
11.72483,79.27637,335.62,0.35,0.57,2026-06-07,0726,N21,VIIRS,n,2.0NRT,296.09,4.95,D
11.42907,79.37859,348.27,0.35,0.57,2026-06-07,0726,N21,VIIRS,n,2.0NRT,292.83,5.16,D
11.35526,79.16204,332.5,0.36,0.58,2026-06-07,0726,N21,VIIRS,n,2.0NRT,294.25,3.4,D
25.88619,78.17943,339.92,0.45,0.47,2026-06-07,0729,N21,VIIRS,l,2.0NRT,311.83,10.59,D
25.98005,78.45433,341.1,0.43,0.46,2026-06-07,0729,N21,VIIRS,l,2.0NRT,312.42,10.86,D
25.14465,74.50303,337.18,0.39,0.59,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.39,2.8,D
26.38696,80.14603,339.74,0.52,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,307.93,4.87,D
26.01152,78.1684,339.77,0.45,0.47,2026-06-07,0729,N21,VIIRS,l,2.0NRT,311.81,9.51,D
26.09364,78.33663,336.69,0.44,0.46,2026-06-07,0729,N21,VIIRS,l,2.0NRT,309.17,4.26,D
25.2739,73.072,335.23,0.48,0.64,2026-06-07,0729,N21,VIIRS,l,2.0NRT,306.29,4.13,D
26.60411,79.07973,335.24,0.39,0.44,2026-06-07,0729,N21,VIIRS,l,2.0NRT,307.68,4.7,D
26.72726,78.10091,345.44,0.44,0.46,2026-06-07,0729,N21,VIIRS,n,2.0NRT,314.28,11.54,D
26.73142,78.09987,346.56,0.44,0.46,2026-06-07,0729,N21,VIIRS,n,2.0NRT,315.09,9.64,D
26.99852,77.74706,338.8,0.45,0.47,2026-06-07,0729,N21,VIIRS,l,2.0NRT,310.93,5.33,D
27.14296,78.29395,332.78,0.42,0.45,2026-06-07,0729,N21,VIIRS,l,2.0NRT,305.65,3.88,D
27.9457,80.06902,332.53,0.49,0.41,2026-06-07,0729,N21,VIIRS,l,2.0NRT,304.78,4.32,D
27.74952,78.34935,335.21,0.41,0.45,2026-06-07,0729,N21,VIIRS,l,2.0NRT,305.45,3.53,D
28.11002,80.12284,345.99,0.49,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.44,11.82,D
28.12996,80.14871,336.24,0.49,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.22,7.29,D
28.27985,80.14127,335.4,0.48,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,303.08,1.89,D
28.28349,80.14043,336.22,0.48,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.71,2.03,D
28.28271,80.13721,339.17,0.48,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,305,5.29,D
28.30444,80.17258,337.82,0.48,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,306.33,10.05,D
18.09011,79.69765,330.07,0.51,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,296.35,2.61,D
24.82427,79.97134,340.34,0.56,0.43,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.48,8.82,D
23.24635,72.39053,330.24,0.58,0.7,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.18,5.15,D
24.45955,77.13383,339.29,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.68,4.49,D
23.81794,73.61942,346.91,0.47,0.64,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.29,6.17,D
23.81758,73.61903,346.33,0.47,0.64,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.01,6.54,D
24.39622,75.81322,347.02,0.34,0.56,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.24,3.88,D
24.19303,74.72519,332.66,0.4,0.6,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.37,1.69,D
24.19446,74.72382,332.59,0.4,0.6,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.6,2.91,D
25.27883,78.36991,351.97,0.45,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,312.29,20.17,D
24.31366,73.4464,336.45,0.47,0.64,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.41,2.89,D
25.67962,79.55688,340.55,0.57,0.43,2026-06-07,0729,N21,VIIRS,l,2.0NRT,312.1,4.34,D
25.83592,79.25161,344.86,0.39,0.44,2026-06-07,0729,N21,VIIRS,n,2.0NRT,312.64,5.08,D
25.83517,79.24776,341.76,0.39,0.44,2026-06-07,0729,N21,VIIRS,l,2.0NRT,311.82,5.08,D
25.73792,78.62448,340.44,0.43,0.46,2026-06-07,0729,N21,VIIRS,l,2.0NRT,313.37,1.85,D
25.76829,78.66929,341.27,0.42,0.45,2026-06-07,0729,N21,VIIRS,l,2.0NRT,314.09,7.84,D
25.65905,77.94072,334.61,0.47,0.48,2026-06-07,0729,N21,VIIRS,l,2.0NRT,308.93,6.48,D
25.66115,77.94209,343.07,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,312.27,8.71,D
18.35924,79.31828,339.18,0.53,0.5,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.54,5.54,D
18.49677,80.01894,334.21,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.26,2.83,D
18.5011,80.01801,331.99,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.11,2.83,D
18.51689,80.07845,331.89,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.66,2.66,D
18.47142,79.67261,336.12,0.5,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,298.08,6.43,D
18.51219,79.78845,344.16,0.49,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.17,10.32,D
18.698,80.07058,343.05,0.47,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,303.43,7.8,D
18.69718,80.06625,337.52,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,303.15,7.8,D
18.68061,79.83541,338.65,0.48,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,303.01,9,D
18.6782,79.79851,337.12,0.49,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.18,7.18,D
18.51536,78.83512,334.56,0.56,0.52,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.41,6.07,D
18.60716,79.27286,336.57,0.53,0.5,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.28,6.17,D
18.79432,79.97898,340.08,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.24,14.6,D
18.73715,79.65459,336.32,0.5,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,303.29,11.72,D
18.66634,79.28599,339,0.52,0.5,2026-06-07,0729,N21,VIIRS,n,2.0NRT,303.05,3.47,D
18.83379,80.09348,335.04,0.46,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.23,2.13,D
18.81411,79.98874,339.49,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,307.25,13.36,D
18.81328,79.9843,353.91,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.75,18.81,D
18.67052,79.23428,335.75,0.53,0.5,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.46,2.78,D
18.81761,79.98347,342.02,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,308.06,12.45,D
18.75577,79.60742,334.56,0.5,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,303.53,4.31,D
18.58961,78.71624,343.75,0.57,0.52,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.43,11.33,D
18.59153,78.71806,341.25,0.57,0.52,2026-06-07,0729,N21,VIIRS,n,2.0NRT,298.8,7.96,D
19.32866,82.58995,336.34,0.49,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,294.6,4.27,D
18.85553,79.98513,342.72,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.48,10.1,D
18.8117,79.71156,344.56,0.49,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.43,13.28,D
18.77048,79.23467,331.82,0.53,0.5,2026-06-07,0729,N21,VIIRS,n,2.0NRT,298.79,3.65,D
18.57817,78.20302,340.03,0.62,0.54,2026-06-07,0729,N21,VIIRS,n,2.0NRT,297.94,9.33,D
18.7943,79.28503,340.4,0.52,0.5,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.92,11.62,D
18.75071,79.05862,332.31,0.54,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.76,5.2,D
18.8016,79.29858,344.58,0.52,0.5,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.01,12.19,D
18.9353,79.93238,342.52,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,307.97,8.06,D
18.93447,79.92796,341.83,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.82,8.06,D
18.77077,79.03876,338.43,0.54,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.62,3.52,D
18.93584,79.92838,344.83,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.02,15.9,D
18.77032,79.04076,342.82,0.54,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.57,4.96,D
18.80769,79.0848,336.12,0.54,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.25,7.43,D
18.95526,79.81881,341.58,0.48,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.89,6.98,D
18.97767,79.86503,338.36,0.48,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.67,7.56,D
17.71631,73.83366,335.71,0.62,0.72,2026-06-07,0729,N21,VIIRS,n,2.0NRT,290.09,8.89,D
18.97354,79.81974,337.54,0.48,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,307,8.04,D
18.84179,79.01514,348,0.54,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.35,12.04,D
18.75963,78.5948,332.75,0.58,0.52,2026-06-07,0729,N21,VIIRS,n,2.0NRT,299.05,7.67,D
18.90214,79.1292,343.86,0.53,0.5,2026-06-07,0729,N21,VIIRS,n,2.0NRT,291.32,9.85,D
19.07705,79.62196,345.41,0.49,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.16,7.22,D
19.08145,79.62107,337.34,0.49,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.61,7.22,D
18.94543,78.6771,335.23,0.57,0.52,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.68,5.33,D
19.17246,79.6694,340.17,0.49,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,308.5,8.79,D
19.04331,78.90347,335.92,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,293.56,6.81,D
19.04232,78.89839,343.91,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,293.17,6.81,D
19.04693,78.89741,340.36,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,295.58,8.71,D
19.0532,78.88021,341.28,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,294.69,4.98,D
19.21088,79.68015,344.03,0.48,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,308.95,10.57,D
19.0578,78.87918,333.67,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,295.22,4.98,D
19.05241,78.88211,336.44,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,295.32,2.66,D
19.05701,78.88107,337.63,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,296.76,7.23,D
19.06163,78.88013,336.78,0.55,0.51,2026-06-07,0729,N21,VIIRS,n,2.0NRT,298.31,7.23,D
19.24358,79.77627,339.31,0.48,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,308.1,11.18,D
19.09953,78.70615,336.54,0.56,0.52,2026-06-07,0729,N21,VIIRS,n,2.0NRT,296.77,7.29,D
19.10418,78.70512,342.81,0.56,0.52,2026-06-07,0729,N21,VIIRS,n,2.0NRT,298.76,7.29,D
19.13912,78.30486,340.93,0.59,0.53,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.38,13.43,D
19.25418,78.58034,330.97,0.57,0.52,2026-06-07,0729,N21,VIIRS,n,2.0NRT,296.34,4.67,D
19.59721,80.29429,333.87,0.44,0.46,2026-06-07,0729,N21,VIIRS,l,2.0NRT,305.63,1.31,D
19.21099,78.21697,336.07,0.6,0.53,2026-06-07,0729,N21,VIIRS,n,2.0NRT,297.32,2.83,D
19.02518,76.93578,335.29,0.37,0.58,2026-06-07,0729,N21,VIIRS,n,2.0NRT,297.77,2.33,D
19.86653,80.67576,350.22,0.41,0.45,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.53,6.58,D
20.76001,85.29709,335.13,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,295.28,3.97,D
20.09827,81.2905,330.4,0.56,0.43,2026-06-07,0729,N21,VIIRS,l,2.0NRT,302.09,2.72,D
20.78569,85.26591,332.12,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,292.88,2.63,D
20.78511,85.26221,332.57,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,293.37,2.63,D
19.78789,79.55318,331.14,0.48,0.48,2026-06-07,0729,N21,VIIRS,l,2.0NRT,304.07,3.49,D
19.79313,79.55682,338.07,0.48,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.32,5.61,D
19.79226,79.55231,345.2,0.48,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.02,13.4,D
20.79387,85.25307,338.73,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,295.05,8.56,D
20.79834,85.25988,331.42,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,294.09,3.61,D
20.80495,85.2587,331.69,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,294.02,4,D
20.94237,86.06079,332.49,0.38,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,293.82,2.83,D
20.95057,86.0481,341.09,0.38,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,294.61,6.08,D
20.95001,86.04443,334.15,0.38,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,293.8,3.85,D
19.9083,79.87952,340.15,0.46,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,308.33,9.83,D
19.90749,79.87521,339.94,0.46,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,308.13,11.37,D
20.96429,86.04949,332.47,0.38,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,294.56,2.51,D
20.96222,86.00809,337.2,0.38,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,296.55,6.82,D
20.96663,86.01485,335.22,0.38,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,298.88,4.87,D
19.90626,79.87567,344.7,0.46,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,308.5,11.44,D
20.97538,86.00582,331.79,0.38,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,295.58,3,D
20.2813,81.80295,337.74,0.52,0.42,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.13,12.33,D
20.4574,82.66569,342.39,0.47,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,309.59,6,D
20.461,82.665,334.4,0.47,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,308.51,6,D
20.86456,84.98814,340.14,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,303.07,6.56,D
20.88778,84.98395,332.65,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,302.38,5.04,D
20.29466,81.37115,336.59,0.55,0.43,2026-06-07,0729,N21,VIIRS,l,2.0NRT,308.55,9.06,D
20.961,85.18907,330.9,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,298.25,5.12,D
20.9643,85.18848,345.31,0.39,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,298.77,4.86,D
20.96372,85.18478,338.54,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,299.45,4.86,D
20.96197,85.17366,340.09,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,297.46,3.93,D
20.96527,85.17307,337.91,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,297.8,3.93,D
20.96469,85.16936,344.74,0.39,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,296.44,3.93,D
20.96917,85.17618,353.03,0.39,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.9,6.04,D
20.96858,85.17247,337.79,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,297.28,3.78,D
20.96799,85.16875,335.11,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,296.94,3.78,D
20.97247,85.17559,333.74,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,297.9,6.04,D
20.96896,85.15333,338.38,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,294.31,5.46,D
20.96385,85.07789,331.99,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,301.02,5.21,D
20.95655,85.01028,344.04,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,307.84,10.43,D
20.97986,85.13612,345.69,0.39,0.36,2026-06-07,0729,N21,VIIRS,n,2.0NRT,295.92,8.16,D
20.97927,85.13241,338.08,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,295.39,5.99,D
19.96404,79.33387,333.57,0.49,0.49,2026-06-07,0729,N21,VIIRS,l,2.0NRT,305.84,3.92,D
20.34846,81.35283,338.53,0.55,0.43,2026-06-07,0729,N21,VIIRS,n,2.0NRT,307.1,13.28,D
20.07863,79.64727,342.91,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.88,11.5,D
20.75024,83.30737,337.74,0.44,0.38,2026-06-07,0729,N21,VIIRS,l,2.0NRT,310.52,7.56,D
20.08053,79.64733,344.63,0.47,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,307.04,13.77,D
20.29918,80.69349,340.15,0.4,0.44,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.48,4.95,D
21.07747,85.04187,336.98,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,303.64,9.81,D
21.07688,85.03815,337.43,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,306,4.21,D
20.07667,79.37326,332.48,0.49,0.48,2026-06-07,0729,N21,VIIRS,l,2.0NRT,305.18,4.07,D
21.08019,85.03756,336.91,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,305.87,4.21,D
21.0796,85.03384,337.22,0.39,0.36,2026-06-07,0729,N21,VIIRS,l,2.0NRT,307.28,4.21,D
20.49517,81.5587,338.06,0.53,0.42,2026-06-07,0729,N21,VIIRS,l,2.0NRT,309.74,9.61,D
20.62372,82.06361,341.94,0.5,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.3,10.39,D
20.5005,81.36731,339.21,0.55,0.42,2026-06-07,0729,N21,VIIRS,l,2.0NRT,310.37,16.56,D
20.22536,79.86866,340.1,0.45,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.21,4.07,D
20.18462,79.65285,345.72,0.47,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.83,11.96,D
20.63647,82.07084,336.24,0.5,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.08,4.89,D
20.63497,82.07273,337.25,0.5,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.69,3.75,D
20.53501,81.37347,341.78,0.55,0.42,2026-06-07,0729,N21,VIIRS,n,2.0NRT,309.63,12.75,D
20.99331,83.80649,341.25,0.42,0.38,2026-06-07,0729,N21,VIIRS,l,2.0NRT,304.33,7.52,D
20.47424,80.80092,339.34,0.39,0.44,2026-06-07,0729,N21,VIIRS,l,2.0NRT,310.98,8.22,D
20.25451,79.63416,341.46,0.47,0.47,2026-06-07,0729,N21,VIIRS,n,2.0NRT,309.59,11.63,D
20.72173,81.75436,347.85,0.52,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,310.23,12.66,D
20.81406,82.22798,341.39,0.49,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,315.24,9.13,D
20.78629,82.04995,345.09,0.5,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,310.94,9.41,D
20.44102,80.15211,345.05,0.43,0.46,2026-06-07,0729,N21,VIIRS,n,2.0NRT,308.77,12.71,D
20.74341,81.74497,344.64,0.52,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,310.52,49.16,D
20.74717,81.74423,347.95,0.52,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,313.69,27.25,D
20.75005,81.73859,343.49,0.52,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,311.12,27.25,D
20.73508,81.5674,341.57,0.53,0.42,2026-06-07,0729,N21,VIIRS,l,2.0NRT,312.28,17.22,D
20.78649,81.74651,340.53,0.52,0.41,2026-06-07,0729,N21,VIIRS,l,2.0NRT,311.94,24.8,D
20.4549,79.92691,345.22,0.44,0.46,2026-06-07,0729,N21,VIIRS,n,2.0NRT,307.22,9.97,D
20.79455,81.77017,345.74,0.52,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,312.41,25.41,D
20.79025,81.74576,345.24,0.52,0.41,2026-06-07,0729,N21,VIIRS,l,2.0NRT,317.06,24.8,D
20.79831,81.76942,336.99,0.52,0.41,2026-06-07,0729,N21,VIIRS,l,2.0NRT,310.03,12.82,D
20.80752,81.77766,344.64,0.51,0.41,2026-06-07,0729,N21,VIIRS,n,2.0NRT,314.62,16.92,D
20.80785,81.75741,340.71,0.52,0.41,2026-06-07,0729,N21,VIIRS,l,2.0NRT,313.54,16.25,D
20.84823,81.80667,338.53,0.51,0.41,2026-06-07,0729,N21,VIIRS,l,2.0NRT,310.71,8.42,D
20.843,81.77758,340.84,0.51,0.41,2026-06-07,0729,N21,VIIRS,l,2.0NRT,312.28,13.95,D
20.53122,80.00608,336.86,0.44,0.46,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.09,5.28,D
20.5354,80.00523,336.67,0.44,0.46,2026-06-07,0729,N21,VIIRS,n,2.0NRT,304.6,2.74,D
20.89574,81.52887,339,0.53,0.42,2026-06-07,0729,N21,VIIRS,l,2.0NRT,313.27,18.84,D
20.78573,80.8878,341.54,0.38,0.43,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.97,5.66,D
20.77732,80.79849,335.44,0.39,0.44,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.35,2.47,D
21.38524,84.00658,330.79,0.41,0.37,2026-06-07,0729,N21,VIIRS,l,2.0NRT,289.17,7.82,D
21.11741,82.41149,343.41,0.47,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,309.89,9.53,D
21.10144,82.29745,339.4,0.48,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,314.05,13.83,D
21.10065,82.29291,343.76,0.48,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,312.03,11.53,D
21.39348,83.99295,339.41,0.41,0.37,2026-06-07,0729,N21,VIIRS,l,2.0NRT,292.57,9.12,D
21.09409,82.18981,340.46,0.49,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,313.38,6.86,D
21.1196,82.29384,342.63,0.48,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,312.44,9.7,D
21.12057,82.31929,344.66,0.48,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,312.94,8.57,D
21.01294,81.6367,346.39,0.52,0.41,2026-06-07,0729,N21,VIIRS,l,2.0NRT,317.03,34.93,D
21.24896,82.81937,345.85,0.45,0.39,2026-06-07,0729,N21,VIIRS,l,2.0NRT,312.45,11.95,D
21.24879,82.79716,337.93,0.45,0.39,2026-06-07,0729,N21,VIIRS,l,2.0NRT,307.54,8.7,D
20.58628,79.20536,353.84,0.49,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.03,19.4,D
21.18595,82.41393,338.14,0.47,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,308.67,6.23,D
20.59067,79.20441,339.56,0.49,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,305.93,12.28,D
20.59595,79.20808,340.7,0.49,0.48,2026-06-07,0729,N21,VIIRS,n,2.0NRT,306.43,16.13,D
21.25571,82.77351,335.36,0.45,0.39,2026-06-07,0729,N21,VIIRS,l,2.0NRT,308.53,5,D
21.1638,82.24472,340,0.48,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,309.84,8.5,D
20.988,81.23934,342.52,0.55,0.42,2026-06-07,0729,N21,VIIRS,n,2.0NRT,311.2,13.86,D
20.89497,80.73251,345.99,0.39,0.44,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.46,7.43,D
21.15779,82.14591,336.59,0.49,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.82,7.32,D
21.16591,82.14907,346.94,0.49,0.4,2026-06-07,0729,N21,VIIRS,n,2.0NRT,300.28,17.7,D
21.19816,82.24744,338.55,0.48,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,309.3,13.27,D
21.20181,82.24673,337.79,0.48,0.4,2026-06-07,0729,N21,VIIRS,l,2.0NRT,309.91,3.63,D
20.59059,78.9202,340.24,0.51,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,301.29,13.96,D
20.79417,79.91798,340.64,0.44,0.46,2026-06-07,0729,N21,VIIRS,n,2.0NRT,303.84,2.24,D
20.59211,78.91599,344.73,0.51,0.49,2026-06-07,0729,N21,VIIRS,n,2.0NRT,302.17,14.61,D
